path	bytes	sha256	role
00_EXECUTIVE_RECEIPT.md	3779	a3bcf6a3f7351c15a0b82dc467aecf6db103547b2ccd391139838ed6bb7cf5a2	AUDIT_NARRATIVE
01_CORPUS_BOUNDARY_VALIDATION.md	3255	bec229b336586a2552f3fd789f41553669f54eac54f3a56275ca5d5744f5e270	AUDIT_NARRATIVE
02_TEXT_FIELD_GOVERNANCE.md	2752	cad277bc65a024eec7b452f4d109bf885c9122b840d2a67de4990b5fbbd0de83	AUDIT_NARRATIVE
03_MODEL_ARTIFACT_VALIDATION.md	3037	f3cb3bf1ccfe5c174da77dca71e2c39297b3859d6ae40c1c01eccb49488dbcca	AUDIT_NARRATIVE
04_LEXICAL_BASELINE_VALIDATION.md	2905	2f70ada01fa20e48837cb9ebd3617de94876fe8823bceda842874979ed9adeb9	AUDIT_NARRATIVE
05_DENSE_MODEL_VALIDATION.md	2786	1020ca0f8a39c5805cb357802b85c8ba9843de370fcd84bc26ff50bb526ce02f	AUDIT_NARRATIVE
06_LEAKAGE_AND_HUBNESS_VALIDATION.md	4921	c73e85afd8a9cf1cad3375545632cd9a251998eafad53c2dcb23d5ac91b4d673	AUDIT_NARRATIVE
07_REPRODUCIBILITY.md	2938	63663068f1566610fcac863e1b7f78ff9344eebfcc107a6a333f57d688b341bb	AUDIT_NARRATIVE
08_SECURITY_AND_LICENSE.md	3130	f7daba8f088ea4c10affbb718ca32e8448a292ea0c82827087ec2aa2090e6666	AUDIT_NARRATIVE
09_CHANGED_FILES.md	7996	491f54d2cc243a6e53ba42c1cc41dd668ec4db787768f86c7a3d5c2cc119cedd	AUDIT_NARRATIVE
raw/nlp-round1-analysis-summary.json	43518	8180a5c761ea8b8078a445dc2ce8cdfef9422a36c8ceb82cc81b196c65334276	BOUNDED_RAW_EVIDENCE
raw/corpus-governance-summary.json	27464	f3f8643302c0ada0b6550dde86dc00b57c0c791528076d727a95e0becc2c08c8	BOUNDED_RAW_EVIDENCE
raw/language-tokenization-summary.json	24539	fcde3352862ddfc107ced6dc2f916757cc9e01dc661f8fc958d05b6057c3d960	BOUNDED_RAW_EVIDENCE
raw/duplication-boilerplate-summary.json	25055	34eb6ef714e97829c304f592c3e0c9d9206b3e46b399791260881ff5ca365aed	BOUNDED_RAW_EVIDENCE
raw/model-artifact-summary.json	20589	cf2b79229ff2df4f3ffac2f5b1729c71c89ba583adb4588d4ee9f81a0eae5ea0	BOUNDED_RAW_EVIDENCE
raw/evaluation-registry-summary.json	22100	8b53baae5682fb6640767bb25422564706c114144eb03060b7171d232321f60b	BOUNDED_RAW_EVIDENCE
raw/lexical-baseline-summary.json	20489	5e7be649c80c254fc35d80ba8238f86c6f2a3b9af64f08f2321b9071ae89885e	BOUNDED_RAW_EVIDENCE
raw/dense-cross-language-summary.json	20799	bd4c66f19e9af81205a62b8c67e338ab260047ec2fa516e443a04d9887c72cab	BOUNDED_RAW_EVIDENCE
raw/metadata-leakage-summary.json	21308	51290528723cf03640e1950637816d41e1424823f17696de7e88ab3dcdf4c77b	BOUNDED_RAW_EVIDENCE
raw/hubness-robustness-summary.json	23379	3267da7dc0b8cecc26d60d9cc9b14b8e438faeff89a50efb907f5942ac393a32	BOUNDED_RAW_EVIDENCE
raw/aspect-structured-hybrid-summary.json	21831	2575b800ccde8f00bf91008ebc8bfcf34ef37fe3ff33da89a060820f63bad441	BOUNDED_RAW_EVIDENCE
raw/review-architecture-summary.json	24083	0c8986fc366b67d6d34fdc02810e34666d330dca7fb0b9157aa53d1447b031ff	BOUNDED_RAW_EVIDENCE
raw/run-performance-security-summary.json	57178	49fe1a7b3b87145aef0b46f0290dccd71878cc47a809f255b75790b0e1b4f682	BOUNDED_RAW_EVIDENCE
