authority_base_sha	source_sha	prior_object_type	prior_id	source_path	source_file_sha256	source_record_ref	source_record_sha256	participant_set_key	participant_sense_ids_json	candidate_ids_json	candidate_final_dispositions_json	upstream_object_ids_json	prior_association_ids_json	prior_status	prior_topology	reconciliation_outcome	outcome_basis	semantic_carry_forward_authorized	active_fact_created	product_eligible	pair_projection_eligible	required_next_action	record_sha256
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_PRODUCTION_COMPOSITION	R16A-PCOMP-0032182383B75CA3BAD2	frontend/generated/trace-exploration-v2/production-read-model.json	53eaf59c95446eeb3781a7153183c54b3ff59fd52f21744cc917053959dfdcc9	R16A-PCOMP-0032182383B75CA3BAD2	c347a4f3d4871f2d4fa1c02bc2942225812836b47f8bcdbc11b98c27bb7218ae	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1""]"	"[""PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE""]"	"[""R16A-ENTRY-4A1926332CA14C8BF6B4"",""R16A-SEED-04A366CB9FB7073DCA5A""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea""]"	PRODUCT_VISIBLE_V2	BINARY_FORK	CORRECTED	FAMILY_FINAL_DISPOSITION:PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE	false	false	false	false	Preserve separately governed pair records, remove the unsupported group-coherence implication, and regenerate with corrected association provenance.	1b72d3d6c850c9fe9608a2ec998e5571fb88714a1a60bf8e32edc2c3a8538f83
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_PRODUCTION_COMPOSITION	R16A-PCOMP-00AEE71993B93492760D	frontend/generated/trace-exploration-v2/production-read-model.json	53eaf59c95446eeb3781a7153183c54b3ff59fd52f21744cc917053959dfdcc9	R16A-PCOMP-00AEE71993B93492760D	781e6dccc248fd590eecde780e81f2f805bc5b5b881088781e95f6ffe74b609d	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	"[""R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64""]"	"[""BOUNDED_SENSE_OR_SCOPE_CONFLICT""]"	"[""R16A-ENTRY-BDB3156294C536B40036"",""R16A-SEED-6105E6BAB4A56F13825C""]"	"[""R16A-PAIR:27598c04934f3d33ad80dfb1aecc18d272cf86ee7fe3a726a95aae81144dfb06"",""R16A-PAIR:a364e4ea20e2f9e24e1fc980dc1ab703ae69a0fc86aa626a14e45cca0ea3bbb2""]"	PRODUCT_VISIBLE_V2	BINARY_CONVERGENCE	REJECTED	FAMILY_FINAL_DISPOSITION:BOUNDED_SENSE_OR_SCOPE_CONFLICT	false	false	false	false	Preserve the audit receipt, retire the prior object from active product eligibility, and do not project or synthesize a replacement association.	fa74aa6476f8a57e678099e5ad70ea1305d2dc555e764fd5baf8147f631e70bd
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_PRODUCTION_COMPOSITION	R16A-PCOMP-01337105A2F4C3333242	frontend/generated/trace-exploration-v2/production-read-model.json	53eaf59c95446eeb3781a7153183c54b3ff59fd52f21744cc917053959dfdcc9	R16A-PCOMP-01337105A2F4C3333242	ccf9046219d3c5929106b2bf98419ea0053920a20293f6a72c46c657880e1e8d	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-62192DD170EB39DE1963"",""R16A-SEED-F868AEA9F124B13D73AD""]"	"[""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	PRODUCT_VISIBLE_V2	LINEAR_PATH	INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	386d5543ac7ae68e6fe007439a236d4372115dc22c76f3cfea3d0d4b9609907d
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_PRODUCTION_COMPOSITION	R16A-PCOMP-01CBA211DF6A59BA2AA2	frontend/generated/trace-exploration-v2/production-read-model.json	53eaf59c95446eeb3781a7153183c54b3ff59fd52f21744cc917053959dfdcc9	R16A-PCOMP-01CBA211DF6A59BA2AA2	c927851e8cd7b063db63eda51b64889382566fe228f067c12b18fe6006331ff6	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	"[""R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64""]"	"[""BOUNDED_SENSE_OR_SCOPE_CONFLICT""]"	"[""R16A-ENTRY-BDB3156294C536B40036"",""R16A-SEED-09E282ECFC6AC8DD3F81""]"	"[""R16A-PAIR:27598c04934f3d33ad80dfb1aecc18d272cf86ee7fe3a726a95aae81144dfb06"",""R16A-PAIR:a364e4ea20e2f9e24e1fc980dc1ab703ae69a0fc86aa626a14e45cca0ea3bbb2""]"	PRODUCT_VISIBLE_V2	BINARY_CONVERGENCE	REJECTED	FAMILY_FINAL_DISPOSITION:BOUNDED_SENSE_OR_SCOPE_CONFLICT	false	false	false	false	Preserve the audit receipt, retire the prior object from active product eligibility, and do not project or synthesize a replacement association.	a97e86f82e409ec6204bbdc407416cbb39934b4329832caec3bceeb79e793801
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_PRODUCTION_COMPOSITION	R16A-PCOMP-0374D2B2AF8BCC1BB5B9	frontend/generated/trace-exploration-v2/production-read-model.json	53eaf59c95446eeb3781a7153183c54b3ff59fd52f21744cc917053959dfdcc9	R16A-PCOMP-0374D2B2AF8BCC1BB5B9	eab30af865273e9ae2d7ba54650cfe9e1a2725078292266cc5368af0660ab7f6	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1""]"	"[""PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE""]"	"[""R16A-ENTRY-4A1926332CA14C8BF6B4"",""R16A-SEED-BE9757D7092061BF20B1""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea""]"	PRODUCT_VISIBLE_V2	BINARY_FORK	CORRECTED	FAMILY_FINAL_DISPOSITION:PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE	false	false	false	false	Preserve separately governed pair records, remove the unsupported group-coherence implication, and regenerate with corrected association provenance.	2674e56c6814628948c8364b696ced80a42b4432900ad70f151377656d758a61
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_PRODUCTION_COMPOSITION	R16A-PCOMP-05162A57D278D493D5DF	frontend/generated/trace-exploration-v2/production-read-model.json	53eaf59c95446eeb3781a7153183c54b3ff59fd52f21744cc917053959dfdcc9	R16A-PCOMP-05162A57D278D493D5DF	f4a36e543dd0b1ad33984038a73e15ef00a64f0aa56e34fd11db3955887bb993	c4afac7c6c94b2e075bfb9c17e91a565aa42b95b5fd461a769dad5a8e590b2e6	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d""]"	[]	[]	"[""R16A-ENTRY-7EDC285F24607D60BEA4"",""R16A-SEED-F2114ADBD5D29FDEA690""]"	"[""R16A-PAIR:4cf124f8588611ba0a2f76bce26ab0b5890dcfcf71d9283888d62d58bcdb974a""]"	PRODUCT_VISIBLE_V2	LINEAR_PATH	RETAINED	ROUND16A_ACTIVE_PAIR_BASELINE_NO_GROUP_CLAIM	false	false	false	false	Preserve the exact pair baseline without a manufactured group claim; regenerate any v3 product descendant before product activation.	2ec1b19379bfa02caf7cd93c68318dde3cb6a8accc094ba64b355e2f05b34961
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_PRODUCTION_COMPOSITION	R16A-PCOMP-0704554ABCC57AB565EF	frontend/generated/trace-exploration-v2/production-read-model.json	53eaf59c95446eeb3781a7153183c54b3ff59fd52f21744cc917053959dfdcc9	R16A-PCOMP-0704554ABCC57AB565EF	fc75498f8936e48f35fcfb0d376aa14dc34b52e1905f599c761ea9289fe0de36	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	"[""R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-5C66E3328B55C92AB100"",""R16A-SEED-001B5DA27C169711E492""]"	"[""R16A-PAIR:891e0c3d300d8c4af59fbef2f00d164ee9c22df4148122c54ed84daee1dcb37e"",""R16A-PAIR:c36555188472ea5287ed70295a1b85e92e2ba9468fc703d2fe8893de3fc55a1f""]"	PRODUCT_VISIBLE_V2	BINARY_CONVERGENCE	INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	415e348a80a9b9a118689a745488351d5082217c2b8ecba8f657f5ac2c7d8e65
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_PRODUCTION_COMPOSITION	R16A-PCOMP-0778D8A9A87A3E221A2D	frontend/generated/trace-exploration-v2/production-read-model.json	53eaf59c95446eeb3781a7153183c54b3ff59fd52f21744cc917053959dfdcc9	R16A-PCOMP-0778D8A9A87A3E221A2D	5cf8fbf65a0a684821414ce2a42a421f971f9960239fe800d6698f9572be0d45	28fa28aa1374006a914e4a6bc841082cc76b108b46a2955e13d8896cdf1cb3fd	"[""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	[]	[]	"[""R16A-ENTRY-82CBD91839AAF6143CB1"",""R16A-SEED-8A95ACF20A5EE1E79A20""]"	"[""R16A-PAIR:27598c04934f3d33ad80dfb1aecc18d272cf86ee7fe3a726a95aae81144dfb06""]"	PRODUCT_VISIBLE_V2	LINEAR_PATH	RETAINED	ROUND16A_ACTIVE_PAIR_BASELINE_NO_GROUP_CLAIM	false	false	false	false	Preserve the exact pair baseline without a manufactured group claim; regenerate any v3 product descendant before product activation.	ba7c6ca99480882402444951c6dc8fefbaffd2ef6635d7975bb3425a6bbb7888
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_PRODUCTION_COMPOSITION	R16A-PCOMP-07C73A08724033D92462	frontend/generated/trace-exploration-v2/production-read-model.json	53eaf59c95446eeb3781a7153183c54b3ff59fd52f21744cc917053959dfdcc9	R16A-PCOMP-07C73A08724033D92462	e3e7f02a9d8bceedd57f333e243d54856bf8b410bf78a68db4e4a5d8179637ae	af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a""]"	"[""PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE""]"	"[""R16A-ENTRY-28C2D01E38228818A94A"",""R16A-SEED-3AF4CB8F2FFE4ED63C71""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422""]"	PRODUCT_VISIBLE_V2	BINARY_CONVERGENCE	CORRECTED	FAMILY_FINAL_DISPOSITION:PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE	false	false	false	false	Preserve separately governed pair records, remove the unsupported group-coherence implication, and regenerate with corrected association provenance.	00badbed1670fa895c9241069476282c2b35de26ff3abe91690a8fcbc843cc95
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_PRODUCTION_COMPOSITION	R16A-PCOMP-07DA457407C10C3831C0	frontend/generated/trace-exploration-v2/production-read-model.json	53eaf59c95446eeb3781a7153183c54b3ff59fd52f21744cc917053959dfdcc9	R16A-PCOMP-07DA457407C10C3831C0	b52d286cd3bfeb60b21f51d3277d1aaed92aec23c7e7348f5b975609101c4be0	9c036d39cfa771ac40c78c9387c2f2d2dd13b71b49a5e41b3c2777e67f29fc61	"[""R16B-SENSE:b25cab95ecf4ca503def2a66d5d89c36131f18c819b00e5c0c06737222baf067"",""R16B-SENSE:fd509f4a9f5aea51e88d869076b1534b55b173e8fd71bf4eb97c1c907a76859a""]"	[]	[]	"[""R16A-ENTRY-0C7D6D082C227461ACD2"",""R16A-SEED-375679E72DA6BB8DBE3E""]"	"[""R16A-PAIR:0c8c2331a9ba240c16d983a310a9cb7e83f44710cb57828cca8860aaf7799937""]"	PRODUCT_VISIBLE_V2	LINEAR_PATH	RETAINED	ROUND16A_ACTIVE_PAIR_BASELINE_NO_GROUP_CLAIM	false	false	false	false	Preserve the exact pair baseline without a manufactured group claim; regenerate any v3 product descendant before product activation.	e18524892c3b995a746259d97e5c1ec0b639f7bc103b8e00dd4fe83e53c50e06
