authority_base_sha	source_sha	prior_object_type	prior_id	source_path	source_file_sha256	source_record_ref	source_record_sha256	participant_set_key	participant_sense_ids_json	candidate_ids_json	candidate_final_dispositions_json	upstream_object_ids_json	prior_association_ids_json	prior_status	prior_topology	reconciliation_outcome	outcome_basis	semantic_carry_forward_authorized	active_fact_created	product_eligible	pair_projection_eligible	required_next_action	record_sha256
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_TOPOLOGY_REJECTION	R16A-ENGINE-00031	docs/audits/v49-exploration-full-space-closure-round1/raw/composition-rejection-ledger-v2.tsv	dc10dbb41a9e4492ca682507bfa9b46df318039f83f022e16b7b3f3d8d485951	R16A-ENGINE-00031	421aeb1658ee9bdfa5f49227ba4a8e26aeffc2ddd1c6aa99496aa0fe5c6af6ee	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-SUBGRAPH-19C085F5BC097E4B0674""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	TOPOLOGY_DEGREE_BOUND	ROUND15_FROZEN_ADMISSION	INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve this exact prior topology-rejection receipt; the reconciliation outcome does not convert the rejected topology into a valid one.	85876a6153aef84e01b46b75f00761125d134227878c006781a14162d794a2dc
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_TOPOLOGY_REJECTION	R16A-ENGINE-00063	docs/audits/v49-exploration-full-space-closure-round1/raw/composition-rejection-ledger-v2.tsv	dc10dbb41a9e4492ca682507bfa9b46df318039f83f022e16b7b3f3d8d485951	R16A-ENGINE-00063	99d97d970f1004b46a840ceafa1385c89c6ec721d64d7d39c746fc3545bcab87	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-SUBGRAPH-3B55AF2A756E0F57505E""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	EQUAL_EVIDENCE_CAPACITY_TIE	ROUND15_FROZEN_ADMISSION	INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve this exact prior topology-rejection receipt; the reconciliation outcome does not convert the rejected topology into a valid one.	7ec46ca80637d0b35f13c58fcbd50ab7adc19be34c59b00410eaae146a148fb2
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_TOPOLOGY_REJECTION	R16A-ENGINE-00064	docs/audits/v49-exploration-full-space-closure-round1/raw/composition-rejection-ledger-v2.tsv	dc10dbb41a9e4492ca682507bfa9b46df318039f83f022e16b7b3f3d8d485951	R16A-ENGINE-00064	76e18c129f16bc1f0e5803eeb9db8a9896999061ba034a9722e5d93c2d7cd277	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-SUBGRAPH-3B55AF2A756E0F57505E""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	TOPOLOGY_DEGREE_BOUND	ROUND15_FROZEN_ADMISSION	INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve this exact prior topology-rejection receipt; the reconciliation outcome does not convert the rejected topology into a valid one.	5338b055568b2645cef40f2e669a7cfc95310f818af662cf4c7b8a3a9327a809
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_TOPOLOGY_REJECTION	R16A-ENGINE-00103	docs/audits/v49-exploration-full-space-closure-round1/raw/composition-rejection-ledger-v2.tsv	dc10dbb41a9e4492ca682507bfa9b46df318039f83f022e16b7b3f3d8d485951	R16A-ENGINE-00103	52242588c929ae7215ef937eae68e865638e39c3c1d0bfeb7e2d5b8a5683bf03	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-SUBGRAPH-5AD0FF2B8DFB96439315""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422""]"	TOPOLOGY_DEGREE_BOUND	ROUND15_FROZEN_ADMISSION	INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve this exact prior topology-rejection receipt; the reconciliation outcome does not convert the rejected topology into a valid one.	b7c151d1b0fa8f6f2fb8a2bc09bdd48d39f27ebd9e926202cc3df9b59990d645
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_TOPOLOGY_REJECTION	R16A-ENGINE-00176	docs/audits/v49-exploration-full-space-closure-round1/raw/composition-rejection-ledger-v2.tsv	dc10dbb41a9e4492ca682507bfa9b46df318039f83f022e16b7b3f3d8d485951	R16A-ENGINE-00176	6683e570baaae426012cee600f2ecf45d7612694bfeb863d540c0c13b6eab772	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-SUBGRAPH-8ED19D3F0FD732316BA6""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	TOPOLOGY_DEGREE_BOUND	ROUND15_FROZEN_ADMISSION	INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve this exact prior topology-rejection receipt; the reconciliation outcome does not convert the rejected topology into a valid one.	5ca3684f41353e3a0d414aa659e11948129bc9f8127a0c54faf012ca23d65a12
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_TOPOLOGY_REJECTION	R16A-ENGINE-00177	docs/audits/v49-exploration-full-space-closure-round1/raw/composition-rejection-ledger-v2.tsv	dc10dbb41a9e4492ca682507bfa9b46df318039f83f022e16b7b3f3d8d485951	R16A-ENGINE-00177	9974b7d28e13eabbbe531e345381198fc25e580061424de3077060b41c1980bd	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-SUBGRAPH-8ED19D3F0FD732316BA6""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	EQUAL_EVIDENCE_CAPACITY_TIE	ROUND15_FROZEN_ADMISSION	INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve this exact prior topology-rejection receipt; the reconciliation outcome does not convert the rejected topology into a valid one.	4079c907e62cd694d0453ca5d3e51ca991de417b578c59d76e29b796bffc1608
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_TOPOLOGY_REJECTION	R16A-ENGINE-00216	docs/audits/v49-exploration-full-space-closure-round1/raw/composition-rejection-ledger-v2.tsv	dc10dbb41a9e4492ca682507bfa9b46df318039f83f022e16b7b3f3d8d485951	R16A-ENGINE-00216	ad4914cee0e189b18d6ba3dd82e04e333582ecbc2b16ffd3ec98712fc86cbd2e	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-SUBGRAPH-D1CE6EDF4995F6C2B6BA""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422""]"	TOPOLOGY_DEGREE_BOUND	ROUND15_FROZEN_ADMISSION	INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve this exact prior topology-rejection receipt; the reconciliation outcome does not convert the rejected topology into a valid one.	5add2f3f0c8d6031abfce69d7c104504e1f89b3e7f9abf8d2068f4a351e24dd3
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_TOPOLOGY_REJECTION	R16A-ENGINE-00239	docs/audits/v49-exploration-full-space-closure-round1/raw/composition-rejection-ledger-v2.tsv	dc10dbb41a9e4492ca682507bfa9b46df318039f83f022e16b7b3f3d8d485951	R16A-ENGINE-00239	0ea5bd815df3852ad46024b759ec76ff6015a6cb93d5f007244a5c0ba74a78f2	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-SUBGRAPH-DE7B402C24AAB93C037C""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	TOPOLOGY_DEGREE_BOUND	ROUND15_FROZEN_ADMISSION	INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve this exact prior topology-rejection receipt; the reconciliation outcome does not convert the rejected topology into a valid one.	e3fbf2e4b5d4abc09794f7dd2c076346bdf7f932331343166a77ceaf45fc8a88
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_TOPOLOGY_REJECTION	R16A-ENGINE-00260	docs/audits/v49-exploration-full-space-closure-round1/raw/composition-rejection-ledger-v2.tsv	dc10dbb41a9e4492ca682507bfa9b46df318039f83f022e16b7b3f3d8d485951	R16A-ENGINE-00260	34d5b6b17208e9548473787864167900020e38fd3dd3d6ba99c24608e6fe25f5	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-SUBGRAPH-EDE74C528D9161D59276""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	TOPOLOGY_DEGREE_BOUND	ROUND15_FROZEN_ADMISSION	INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve this exact prior topology-rejection receipt; the reconciliation outcome does not convert the rejected topology into a valid one.	2756d212f16468ad5b888d79301a41d15b400dcfc672968b258b9962548d3b5a
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_TOPOLOGY_REJECTION	R16A-ENGINE-00261	docs/audits/v49-exploration-full-space-closure-round1/raw/composition-rejection-ledger-v2.tsv	dc10dbb41a9e4492ca682507bfa9b46df318039f83f022e16b7b3f3d8d485951	R16A-ENGINE-00261	fa5facedafa3a2262798180c757690382f1bbe81eebe36c4034e8fbf7166c7e0	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-SUBGRAPH-EDE74C528D9161D59276""]"	"[""R16A-PAIR:2ea00c84f44e9da21aae78f742f5cf6cba09fee7e94d77ff3420dc07dd64cbb5"",""R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea"",""R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460"",""R16A-PAIR:e153332b67669fdaa24f256bfcf61135e56eb2894e48481afc71ae4327c81422"",""R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c""]"	TOPOLOGY_DEGREE_BOUND	ROUND15_FROZEN_ADMISSION	INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve this exact prior topology-rejection receipt; the reconciliation outcome does not convert the rejected topology into a valid one.	b45ce0fee84746e70abaae3d31afcf760832841a1567df42ca3d266c7008d1b8
