source_name,captured_records,image_states,notes
Wikimedia Commons file source / 1934 Gado Bravo António Lopes Ribeiro.jpg / page 112380705,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / 1935 As Pupilas do Senhor Reitor Perdigao Queiroga.jpg / page 112380707,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / 1972 stamp of Umm al-Quwain - USSR--Basketball.jpg / page 168587723,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / 50 Years of Service Disabled American Veterans First Day of Issue Postage Stamp Cover.png / page 190510574,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
"Wikimedia Commons file source / ASC Leiden - Rietveld Collection - Nigeria 1970 - 1973 - 01 - 092 Biafra stamps. ""Republic of Biafra. May 30. 4D"".jpg / page 81924563",1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
"Wikimedia Commons file source / Advertisement of Pondok Indah, Jakarta.png / page 118750084",1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Afiche JRR.jpg / page 20336763,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Apache annonse.jpg / page 7670417,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Copertine.jpg / page 5978069,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Corrective Move PDR Yemen postage stamp.png / page 169548624,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Der Teufel vom Muehlenberg Filmplakat.jpg / page 60217668,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Domestic Animals 1970 stamps of Sharjah - 5.jpg / page 170471268,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / FODA Katowice Panewniki poster 2011.JPG / page 17222439,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / GS80 1970s.jpg / page 11701696,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / General-de-Gaulle-and-Konrad-Adenauer.jpg / page 170574948,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / May 4th Strike Poster.jpg / page 89119282,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Melli Shoe In 1970's.jpg / page 125987164,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Mrs. Miniver (1942 poster - Style D).jpg / page 87445260,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / NatureProtectionSocietyFeePaidStamps.jpg / page 3715198,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Nu Musik.jpg / page 30613837,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
"Wikimedia Commons file source / Octavio Romano, Announcement Poster for event (title unknown).jpg / page 93782330",1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Old Israeli Visa Acceptance Sticker.jpg / page 63049379,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Oui1995referendum.jpg / page 38433865,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Poster for vaccination against smallpox.jpg / page 367819,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Republic of Burundi 4th anniversary stamp 1970.jpg / page 163879881,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Russia stamp 2020 № 2625-2627.jpg / page 117152491,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Scout Jamboree - Scouts Arabia - 1971 stamps of Sharjah 02.jpg / page 170783835,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Scout Jamboree - Scouts of Europe - 1971 stamps of Sharjah 05.jpg / page 170785817,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Stamp of Albania - 1970 - Colnect 325305 - Architectural Planning by Vil son Kilica.jpeg / page 98405302,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Stamp of Albania - 1970 - Colnect 352313 - Aztec Stadium Mexico City.jpeg / page 98405390,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Stamp of Albania - 1970 - Colnect 352320 - Aztec Stadium Mexico City.jpeg / page 98405413,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Stamp of Algeria - 1970 - Colnect 197094 - Stamp day.jpeg / page 98426235,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
"Wikimedia Commons file source / Stamp of Congo, Republic (Brazzaville) - 1970 - Colnect 257557 - Installation of the coaxial cable Brazzaville to Pointe Noir.jpeg / page 115860351",1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
"Wikimedia Commons file source / Stamp of Congo, Republic (Brazzaville) - 1970 - Colnect 760729 - Complexe Textile de Kisoundi.jpeg / page 115860811",1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
"Wikimedia Commons file source / Stamp of Congo, Republic (Brazzaville) - 1970 - Colnect 925592 - Installation of the coaxial cable Brazzaville to Pointe Noir.jpeg / page 115860966",1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 772303 - Liberation.jpeg / page 114654170,1,IMG03:1,Period-balanced Commons open-license metadata; no image binary downloaded
