source_name,captured_records,image_states,notes
"Wikimedia Commons file source / ""A past to remember, a future to mold"" - Black Americans, ""unsung heroes"" - DPLA - 4eda3b1a71bcda3827159e31f3621f40 (page 1).jpg / page 117399024",1,IMG03:1,Release-gate Commons open-license metadata; no image binary downloaded; explicit object-year evidence required
"Wikimedia Commons file source / ""A past to remember, a future to mold"" - Black Americans, ""unsung heroes"" - DPLA - 4eda3b1a71bcda3827159e31f3621f40 (page 2).jpg / page 117399028",1,IMG03:1,Release-gate Commons open-license metadata; no image binary downloaded; explicit object-year evidence required
"Wikimedia Commons file source / ""A past to remember, a future to mold"" - Black Americans, ""unsung heroes"" - DPLA - 4eda3b1a71bcda3827159e31f3621f40 (page 3).jpg / page 117399035",1,IMG03:1,Release-gate Commons open-license metadata; no image binary downloaded; explicit object-year evidence required
"Wikimedia Commons file source / ""A past to remember, a future to mold"" - Black Americans, ""unsung heroes"" - DPLA - 4eda3b1a71bcda3827159e31f3621f40 (page 4).jpg / page 117399038",1,IMG03:1,Release-gate Commons open-license metadata; no image binary downloaded; explicit object-year evidence required
"Wikimedia Commons file source / ""A past to remember, a future to mold"" - Black Americans, ""unsung heroes"" - DPLA - 4eda3b1a71bcda3827159e31f3621f40 (page 5).jpg / page 117399041",1,IMG03:1,Release-gate Commons open-license metadata; no image binary downloaded; explicit object-year evidence required
"Wikimedia Commons file source / ""Bob in the Pound Campaign"" art detail from January 1, 1944, The Offensive is on (recto) london's 1944 Industrial Savings Campaign (verso) Art.IWMPST15497 (cropped).jpg / page 80554918",1,IMG03:1,Release-gate Commons open-license metadata; no image binary downloaded; explicit object-year evidence required
"Wikimedia Commons file source / ""Love Story"" (Snap Adds 24-sheeter film poster), 1946, by Sam Hood (12491832193) (2).jpg / page 51240791",1,IMG03:1,Release-gate Commons open-license metadata; no image binary downloaded; explicit object-year evidence required
"Wikimedia Commons file source / ""The Sword of Valor"" poster.jpg / page 20304442",1,IMG03:1,Release-gate Commons open-license metadata; no image binary downloaded; explicit object-year evidence required
Wikimedia Commons file source / 'Breaches of the Rationing Order' poster.jpg / page 4342561,1,IMG03:1,Release-gate Commons open-license metadata; no image binary downloaded; explicit object-year evidence required
"Wikimedia Commons file source / 'Leidsche Schouwburg Dakvlakken Bestaande toestand'., Objectnr PV PV28931.6.jpg / page 160123477",1,IMG03:1,Release-gate Commons open-license metadata; no image binary downloaded; explicit object-year evidence required
