packet_id,surface_id,capture_id,review_lane,packet_action,packet_confidence,packet_type,member_count,relation_density,source_depth,rights_state,editorial_need,current_publication_role,current_surface_type,recommended_role,draft_surface_disposition_override,review_decision,review_confidence,review_reason,anchor_score,title,year,region,theme,medium,movement,source_name,image_state
PKT00618,SURF-CAW2026R00001,CAW2026R00001,manual_packet_or_card_review,manual_packet_or_card_review,medium,creator_region_medium_decade,4,4,high,source_visible,sufficient_for_review,main_sheet,sheet,subsheet_candidate,,review_only,medium,manual_packet_or_card_review; no draft override emitted.,82,DpedroI-brasil-full (cropped).jpg,1830,Cape Verde,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / DpedroI-brasil-full (cropped).jpg / page 180687833,IMG03
PKT00618,SURF-CAW2026R00002,CAW2026R00002,manual_packet_or_card_review,manual_packet_or_card_review,medium,creator_region_medium_decade,4,4,high,source_visible,sufficient_for_review,main_sheet,sheet,card_or_appendix_candidate,,review_only,medium,manual_packet_or_card_review; no draft override emitted.,66,DpedroI-brasil-full.jpg,1830,Cape Verde,Travel and transport poster culture,Graphic design object record,,Wikimedia Commons file source / DpedroI-brasil-full.jpg / page 2050174,IMG03
PKT00618,SURF-CAW2026R00003,CAW2026R00003,manual_packet_or_card_review,manual_packet_or_card_review,medium,creator_region_medium_decade,4,4,high,source_visible,sufficient_for_review,main_sheet,sheet,card_or_appendix_candidate,,review_only,medium,manual_packet_or_card_review; no draft override emitted.,66,DpedroI-brasil.png,1830,Cape Verde,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / DpedroI-brasil.png / page 2050058,IMG03
PKT00661,SURF-CAW2026R00009,CAW2026R00009,manual_packet_or_card_review,manual_packet_or_card_review,medium,creator_region_medium_decade,4,4,high,source_visible,sufficient_for_review,main_sheet,sheet,card_or_appendix_candidate,,review_only,medium,manual_packet_or_card_review; no draft override emitted.,42,Marianne North (1830-1890) - 'Benares. India. Novr. 1878' - WD3233 - British Library.jpg,1830,United Kingdom,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Marianne North (1830-1890) - 'Benares. India. Novr. 1878' - WD3233 - British Library.jpg / page 164932284,IMG03
PKT00661,SURF-CAW2026R00010,CAW2026R00010,manual_packet_or_card_review,manual_packet_or_card_review,medium,creator_region_medium_decade,4,4,high,source_visible,sufficient_for_review,main_sheet,sheet,card_or_appendix_candidate,,review_only,medium,manual_packet_or_card_review; no draft override emitted.,39,"Marianne North (1830-1890) - 'Boro Bodo, Java' - WD3215 - British Library.jpg",1830,United Kingdom,Modern typography and layout,Graphic design object record,,"Wikimedia Commons file source / Marianne North (1830-1890) - 'Boro Bodo, Java' - WD3215 - British Library.jpg / page 164730483",IMG03
PKT00661,SURF-CAW2026R00012,CAW2026R00012,manual_packet_or_card_review,manual_packet_or_card_review,medium,creator_region_medium_decade,4,4,high,source_visible,sufficient_for_review,main_sheet,sheet,card_or_appendix_candidate,,review_only,medium,manual_packet_or_card_review; no draft override emitted.,44,Marianne North (1830-1890) - 'The Kutub. Delhi. India. Novr. 1878' - WD3239 - British Library.jpg,1830,United Kingdom,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Marianne North (1830-1890) - 'The Kutub. Delhi. India. Novr. 1878' - WD3239 - British Library.jpg / page 164816595,IMG03
PKT00400,SURF-CAW2026R00013,CAW2026R00013,manual_packet_or_card_review,manual_packet_or_card_review,high,creator_region_medium_decade,10,10,high,source_visible,needs_packet_text,main_sheet,sheet,card_or_appendix_candidate,,review_only,medium,manual_packet_or_card_review; no draft override emitted.,58,Marianne North (1830-1890) - A Brazilian Climbing Shrub and Humming Birds - MN59 - Marianne North Gallery.jpg,1830,Brazil,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Marianne North (1830-1890) - A Brazilian Climbing Shrub and Humming Birds - MN59 - Marianne North Gallery.jpg / page 164781958,IMG03
PKT00400,SURF-CAW2026R00014,CAW2026R00014,manual_packet_or_card_review,manual_packet_or_card_review,high,creator_region_medium_decade,10,10,high,source_visible,needs_packet_text,main_sheet,sheet,card_or_appendix_candidate,,review_only,medium,manual_packet_or_card_review; no draft override emitted.,54,Marianne North (1830-1890) - A Brazilian Epiphytal Orchid - MN808 - Marianne North Gallery.jpg,1830,Brazil,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Marianne North (1830-1890) - A Brazilian Epiphytal Orchid - MN808 - Marianne North Gallery.jpg / page 164417620,IMG03
PKT00250,SURF-CAW2026R00015,CAW2026R00015,manual_packet_or_card_review,manual_packet_or_card_review,high,creator_region_medium_decade,54,54,high,source_visible,needs_packet_text,main_sheet,sheet,card_or_appendix_candidate,,review_only,medium,manual_packet_or_card_review; no draft override emitted.,71,"Marianne North (1830-1890) - A Cycad in Fruit in Mr Hill's Garden, Verulam, Natal - MN366 - Marianne North Gallery.jpg",1830,Seychelles,Modern typography and layout,Graphic design object record,,"Wikimedia Commons file source / Marianne North (1830-1890) - A Cycad in Fruit in Mr Hill's Garden, Verulam, Natal - MN366 - Marianne North Gallery.jpg / page 164190176",IMG03
PKT00662,SURF-CAW2026R00016,CAW2026R00016,manual_packet_or_card_review,manual_packet_or_card_review,medium,creator_region_medium_decade,4,4,high,source_visible,sufficient_for_review,main_sheet,sheet,card_or_appendix_candidate,,review_only,medium,manual_packet_or_card_review; no draft override emitted.,65,Marianne North (1830-1890) - A South African Water-Plant in Flower and Fruit - MN420 - Marianne North Gallery.jpg,1830,South Africa / Botswana,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Marianne North (1830-1890) - A South African Water-Plant in Flower and Fruit - MN420 - Marianne North Gallery.jpg / page 164711083,IMG03
