action_id,capture_id,capture_file,source_name,source_title,object_year,source_place_text,image_presence_code,source_record_url,action_family,recommended_action,priority,reason,quality_bucket,review_flags
RQA000001,CAW2026R03591,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Wikimedia Commons file source / US Navy 070815-N-9860Y-002 A poster to remember members of Explosive Ordnance Disposal Mobile Unit (EODMU) 11 is displayed at a ceremony to rename drop zones in their honor.jpg / page...,US Navy 070815-N-9860Y-002 A poster to remember members of Explosive Ordnance Disposal Mobile Unit (EODMU) 11 is displayed at a ceremony to rename drop zones in their honor.jpg,2007,Middle East and North Africa / Iraq,IMG03,https://commons.wikimedia.org/wiki/File:US_Navy_070815-N-9860Y-002_A_poster_to_remember_members_of_Explosive_Ordnance_Disposal_Mobile_Unit_(EODMU)_11_is_displayed_at_a_ceremony_to_rename_drop_zones_in_their_honor.jpg,event_photo_memory_card_only,exclude_from_primary_object_success; retain_as_card_only,P0,Event/photo/memory documentation supports research context but is not a primary design object.,card_only_event_or_memory_material,event_photo_or_memory_documentation; domain_concentration_gt_25
RQA000002,CAW2026R03692,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 379390 - Football World Cup Championship.jpeg / page 114902846,Stamp of Indonesia - 2010 - Colnect 379390 - Football World Cup Championship.jpeg,2010,Africa / South Africa,IMG03,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2010_-_Colnect_379390_-_Football_World_Cup_Championship.jpeg,post_2010_stamp_or_philatelic_demote,exclude_from_primary_object_success; retain_as_card_or_appendix_only_if_research_relevant,P0,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_recent_commemorative_stamp_review,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25
RQA000003,CAW2026R03693,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Wikimedia Commons file source / Stamp of Indonesia - 2010 - Colnect 379392 - Football World Cup Championship.jpeg / page 114902956,Stamp of Indonesia - 2010 - Colnect 379392 - Football World Cup Championship.jpeg,2010,Africa / South Africa,IMG03,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2010_-_Colnect_379392_-_Football_World_Cup_Championship.jpeg,post_2010_stamp_or_philatelic_demote,exclude_from_primary_object_success; retain_as_card_or_appendix_only_if_research_relevant,P0,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_recent_commemorative_stamp_review,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25
RQA000004,CAW2026R03694,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,"Wikimedia Commons file source / Stamps of Indonesia, 010-10.jpg / page 23376269","Stamps of Indonesia, 010-10.jpg",2010,Africa / South Africa,IMG03,"https://commons.wikimedia.org/wiki/File:Stamps_of_Indonesia,_010-10.jpg",post_2010_stamp_or_philatelic_demote,exclude_from_primary_object_success; retain_as_card_or_appendix_only_if_research_relevant,P0,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_recent_commemorative_stamp_review,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25
RQA000005,CAW2026R03700,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Wikimedia Commons file source / Uzb Stamp-2010-65 Let Pobedy.jpg / page 133443085,Uzb Stamp-2010-65 Let Pobedy.jpg,2010,Central Asia / Uzbekistan,IMG03,https://commons.wikimedia.org/wiki/File:Uzb_Stamp-2010-65_Let_Pobedy.jpg,post_2010_stamp_or_philatelic_demote,exclude_from_primary_object_success; retain_as_card_or_appendix_only_if_research_relevant,P0,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_recent_commemorative_stamp_review,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25
RQA000006,CAW2026R03707,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Wikimedia Commons file source / Vladimir Yengibaryan 2010 post stamp.jpg / page 22745874,Vladimir Yengibaryan 2010 post stamp.jpg,2010,Eastern Europe / Caucasus / Armenia,IMG03,https://commons.wikimedia.org/wiki/File:Vladimir_Yengibaryan_2010_post_stamp.jpg,post_2010_stamp_or_philatelic_demote,exclude_from_primary_object_success; retain_as_card_or_appendix_only_if_research_relevant,P0,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_recent_commemorative_stamp_review,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25
RQA000007,CAW2026R03709,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,"Wikimedia Commons file source / Stamps of Azerbaijan, 2010-896-miniature sheet.jpg / page 15726089","Stamps of Azerbaijan, 2010-896-miniature sheet.jpg",2010,Eastern Europe / Caucasus / Azerbaijan,IMG03,"https://commons.wikimedia.org/wiki/File:Stamps_of_Azerbaijan,_2010-896-miniature_sheet.jpg",post_2010_stamp_or_philatelic_demote,exclude_from_primary_object_success; retain_as_card_or_appendix_only_if_research_relevant,P0,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_recent_commemorative_stamp_review,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25
RQA000008,CAW2026R03712,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,"Wikimedia Commons file source / St. Jacob's Cathedral, Riga.jpg / page 20599213","St. Jacob's Cathedral, Riga.jpg",2010,Eastern Europe / Caucasus / Latvia,IMG03,"https://commons.wikimedia.org/wiki/File:St._Jacob%27s_Cathedral,_Riga.jpg",post_2010_stamp_or_philatelic_demote,exclude_from_primary_object_success; retain_as_card_or_appendix_only_if_research_relevant,P0,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_recent_commemorative_stamp_review,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25
RQA000009,CAW2026R03713,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,"Wikimedia Commons file source / Stamps of Latvia, 2010-01.jpg / page 32056553","Stamps of Latvia, 2010-01.jpg",2010,Eastern Europe / Caucasus / Latvia,IMG03,"https://commons.wikimedia.org/wiki/File:Stamps_of_Latvia,_2010-01.jpg",post_2010_stamp_or_philatelic_demote,exclude_from_primary_object_success; retain_as_card_or_appendix_only_if_research_relevant,P0,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_recent_commemorative_stamp_review,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25
RQA000010,CAW2026R03745,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Wikimedia Commons file source / Stamp of Indonesia - 2011 - Colnect 732540 - Indonesia South Africa Joint Issue.jpeg / page 114906725,Stamp of Indonesia - 2011 - Colnect 732540 - Indonesia South Africa Joint Issue.jpeg,2011,Africa / South Africa,IMG03,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2011_-_Colnect_732540_-_Indonesia_South_Africa_Joint_Issue.jpeg,post_2010_stamp_or_philatelic_demote,exclude_from_primary_object_success; retain_as_card_or_appendix_only_if_research_relevant,P0,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_recent_commemorative_stamp_review,post_2010_stamp_or_philatelic_material; domain_concentration_gt_25
