capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date,image_expectation,parser_status,display_mode,ocr_or_excerpt,source_description_raw,editorial_summary,historical_context_note,classification_rationale,uncertainty_note,citation_basis
DNZPOSTR001,DNZP06,digitalnz_pacific_poster,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?text=Pacific+poster&per_page=100&page=5&and%5Bcategory%5D%5B%5D=Images,captured,59266426,https://hocken.recollect.co.nz/nodes/view/70381,"""Air-conomy Tours of New Zealand New Zealand's International Airline""",,[1950s?],1950,1950,Aotearoa New Zealand,Images,; ; Unknown,Hocken Digital Collections,"Reference Number: Eph-0200-HE-D-01/01 Description: A poster to promote TEAL's international flights to New Zealand. Names: Tasman Empire Airways Limited Collection: Aircraft Places: Oceania Places: Pacific Region Subjects: Airlines -- New Zealand -- History Subjects: Air travel Subjects: Aeronautics, Commercial -- New Zealand -- History Provenance: Purchased from a private vendor 2022. Type: Poster Object Dimensions: (h) 1040 mm x (w) 686 mm; ; Airlines -- New Zealand -- History; Air travel; Aeronautics, Commercial -- New Zealand -- History","Hocken Collections - Uare Taoka o Hākena, University of Otago; University of Otago; ;","Airlines -- New Zealand -- History; Air travel; Aeronautics, Commercial -- New Zealand -- History",DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,https://hocken.recollect.co.nz/assets/display/252313-600,false,https://hocken.recollect.co.nz/nodes/view/70381,false,,data/capture_batch_digitalnz_postwar_image_ready_1945_2026_raw/digitalnz_pacific_poster_5.json,2026-05-31,expected,ok,open_image_frame,"Reference Number: Eph-0200-HE-D-01/01 Description: A poster to promote TEAL's international flights to New Zealand. Names: Tasman Empire Airways Limited Collection: Aircraft Places: Oceania Places: Pacific Region Subjects: Airlines -- New Zealand -- History Subjects: Air travel Subjects: Aeronautics, Commercial -- New Zealand -- History Provenance: Purchased from a private vendor 2022. Type: Poster Object Dimensions: (h) 1040 mm x (w) 686 mm; ; Airlines -- New Zealand -- History; Air travel; Aeronautics, Commercial -- New Zealand -- History","Reference Number: Eph-0200-HE-D-01/01 Description: A poster to promote TEAL's international flights to New Zealand. Names: Tasman Empire Airways Limited Collection: Aircraft Places: Oceania Places: Pacific Region Subjects: Airlines -- New Zealand -- History Subjects: Air travel Subjects: Aeronautics, Commercial -- New Zealand -- History Provenance: Purchased from a private vendor 2022. Type: Poster Object Dimensions: (h) 1040 mm x (w) 686 mm; ; Airlines -- New Zealand -- History; Air travel; Aeronautics, Commercial -- New Zealand -- History","""Air-conomy Tours of New Zealand New Zealand's International Airline"" is indexed from DigitalNZ. Reference Number: Eph-0200-HE-D-01/01 Description: A poster to promote TEAL's international flights to New Zealand. Names: Tasman Empire Airways Limited Collection: Aircraft Places: Oceania Places: Pacific Region Subjects: Airlines -- New Zealand -- History Subjects: Air travel Subjects: Aeronautics, Commercial -- New Zealand -- History Provenance: Purchased from a private vendor 2022. Type: Poster Object Dimensions: (h) 1040 mm x (w) 686 mm; ; Airlines --…","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. ""Air-conomy Tours of New Zealand New Zealand's International Airline"". https://hocken.recollect.co.nz/nodes/view/70381. Accessed 2026-05-31."
DNZPOSTR002,DNZP08,digitalnz_postwar_advertising_print,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?text=advertising&per_page=100&page=1&and%5Bcategory%5D%5B%5D=Images,captured,52473638,https://horowhenua.kete.net.nz/item/7d99626f-e335-4870-bc52-8e527d688ec7,Cinema Advertising Slide- Advertising Advertising!,MAVtech Museum,1950s,1950,1950,Aotearoa New Zealand,Images,; ; Unknown,Kete Horowhenua,"Some cinema advertising slides were advertising- advertising! But when this slide was made (1930s-1950s) it could boast some very important sales points..... 'Solus position' is an advertising term and means that the ad is isolated away from other, competing ads. One slide at a time was shown during the intermission 'advertising run' a...; ; mavtech museum",Kete Horowhenua; ;,mavtech museum,DigitalNZ record exposes source-hosted visual evidence under partial or non-commercial reuse signals; display should remain source-return oriented.,,DigitalNZ record exposes source-hosted visual evidence under partial or non-commercial reuse signals; display should remain source-return oriented.,IMG02,DigitalNZ record exposes source-hosted visual evidence under partial or non-commercial reuse signals; display should remain source-return oriented.,IMG02: DigitalNZ record exposes source-hosted visual evidence under partial or non-commercial reuse signals; display should remain source-return oriented.,medium,true,Source-hosted image candidate; no local copy and cite DigitalNZ plus partner terms.,source_viewer_frame,"https://d28dhd8eubcyz4.cloudfront.net/iiif/2/curtis-production2-cache%2F6210%2F7%2Fd%2F99626f-e335-4870-bc52-8e527d688ec7%2Fresize_master_20aa70c87db8f8d497703e56483dfdf3.jpg/full/!880,1024/0/default.jpg?sig=3ce9c3602a66e276e0667d5d3e463c79a0349734",false,https://horowhenua.kete.net.nz/item/7d99626f-e335-4870-bc52-8e527d688ec7,false,,data/capture_batch_digitalnz_postwar_image_ready_1945_2026_raw/digitalnz_postwar_advertising_print_1.json,2026-05-31,expected,ok,source_viewer_frame,"Some cinema advertising slides were advertising- advertising! But when this slide was made (1930s-1950s) it could boast some very important sales points..... 'Solus position' is an advertising term and means that the ad is isolated away from other, competing ads. One slide at a time was shown during the intermission 'advertising run' a...; ; mavtech museum","Some cinema advertising slides were advertising- advertising! But when this slide was made (1930s-1950s) it could boast some very important sales points..... 'Solus position' is an advertising term and means that the ad is isolated away from other, competing ads. One slide at a time was shown during the intermission 'advertising run' a...; ; mavtech museum","Cinema Advertising Slide- Advertising Advertising! is indexed from DigitalNZ. Some cinema advertising slides were advertising- advertising! But when this slide was made (1930s-1950s) it could boast some very important sales points..... 'Solus position' is an advertising term and means that the ad is isolated away from other, competing ads. One slide at a time was shown during the intermission 'advertising run' a...; ; mavtech museum","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Cinema Advertising Slide- Advertising Advertising!. https://horowhenua.kete.net.nz/item/7d99626f-e335-4870-bc52-8e527d688ec7. Accessed 2026-05-31.
DNZPOSTR003,DNZP08,digitalnz_postwar_advertising_print,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?text=advertising&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,36680383,https://www.aucklandmuseum.com/discover/collections/record/661781,advertising figurine,Osborne,1950s,1950,1950,Aotearoa New Zealand,Images,cardboard; pasteboard; paper (fiber product); ; Unknown,Auckland Museum Collections,"Window advertising display figure, cardboard cutout Winstone Ltd batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature",Auckland War Memorial Museum Tāmaki Paenga Hira; ;,"Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature",DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,https://collection-api.aucklandmuseum.com/records/images/medium/437790/4bb69686edc26dbbb88385f44356e1dcc5e3796d.jpg,false,https://www.aucklandmuseum.com/discover/collections/record/661781,false,,data/capture_batch_digitalnz_postwar_image_ready_1945_2026_raw/digitalnz_postwar_advertising_print_2.json,2026-05-31,expected,ok,open_image_frame,"Window advertising display figure, cardboard cutout Winstone Ltd batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","Window advertising display figure, cardboard cutout Winstone Ltd batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","advertising figurine is indexed from DigitalNZ. Window advertising display figure, cardboard cutout Winstone Ltd batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. advertising figurine. https://www.aucklandmuseum.com/discover/collections/record/661781. Accessed 2026-05-31.
DNZPOSTR004,DNZP08,digitalnz_postwar_advertising_print,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?text=advertising&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,36646179,https://www.aucklandmuseum.com/discover/collections/record/662726,"figure, advertising",Osborne,1950s,1950,1950,Aotearoa New Zealand,Images,cardboard; pasteboard; paper (fiber product); ; Unknown,Auckland Museum Collections,"Window advertising display figure, cardboard cutout ACI batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature",Auckland War Memorial Museum Tāmaki Paenga Hira; ;,"Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature",DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,https://collection-api.aucklandmuseum.com/records/images/medium/438473/b4fe3673bf1c4a4790cf38f60c966b6e61a19b1e.jpg,false,https://www.aucklandmuseum.com/discover/collections/record/662726,false,,data/capture_batch_digitalnz_postwar_image_ready_1945_2026_raw/digitalnz_postwar_advertising_print_2.json,2026-05-31,expected,ok,open_image_frame,"Window advertising display figure, cardboard cutout ACI batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","Window advertising display figure, cardboard cutout ACI batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","figure, advertising is indexed from DigitalNZ. Window advertising display figure, cardboard cutout ACI batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. figure, advertising. https://www.aucklandmuseum.com/discover/collections/record/662726. Accessed 2026-05-31."
DNZPOSTR005,DNZP08,digitalnz_postwar_advertising_print,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?text=advertising&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,36655493,https://www.aucklandmuseum.com/discover/collections/record/662725,"figure, advertising",Osborne,1950s,1950,1950,Aotearoa New Zealand,Images,cardboard; pasteboard; paper (fiber product); ; Unknown,Auckland Museum Collections,"Window advertising display figure, cardboard cutout ACI batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature",Auckland War Memorial Museum Tāmaki Paenga Hira; ;,"Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature",DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,https://collection-api.aucklandmuseum.com/records/images/medium/438467/dde8616de3b1b567218f4d575c66503ff8056fd4.jpg,false,https://www.aucklandmuseum.com/discover/collections/record/662725,false,,data/capture_batch_digitalnz_postwar_image_ready_1945_2026_raw/digitalnz_postwar_advertising_print_2.json,2026-05-31,expected,ok,open_image_frame,"Window advertising display figure, cardboard cutout ACI batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","Window advertising display figure, cardboard cutout ACI batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","figure, advertising is indexed from DigitalNZ. Window advertising display figure, cardboard cutout ACI batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. figure, advertising. https://www.aucklandmuseum.com/discover/collections/record/662725. Accessed 2026-05-31."
DNZPOSTR006,DNZP08,digitalnz_postwar_advertising_print,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?text=advertising&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,36664683,https://www.aucklandmuseum.com/discover/collections/record/662724,"figure, advertising",Osborne,1950s,1950,1950,Aotearoa New Zealand,Images,cardboard; pasteboard; paper (fiber product); ; Unknown,Auckland Museum Collections,"Window advertising display figure, cardboard cutout Winstone Ltd batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature",Auckland War Memorial Museum Tāmaki Paenga Hira; ;,"Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature",DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,https://collection-api.aucklandmuseum.com/records/images/medium/438470/15ada4a7dc356dbf4121964aa349a7bd1c36f7c9.jpg,false,https://www.aucklandmuseum.com/discover/collections/record/662724,false,,data/capture_batch_digitalnz_postwar_image_ready_1945_2026_raw/digitalnz_postwar_advertising_print_2.json,2026-05-31,expected,ok,open_image_frame,"Window advertising display figure, cardboard cutout Winstone Ltd batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","Window advertising display figure, cardboard cutout Winstone Ltd batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","figure, advertising is indexed from DigitalNZ. Window advertising display figure, cardboard cutout Winstone Ltd batman; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. figure, advertising. https://www.aucklandmuseum.com/discover/collections/record/662724. Accessed 2026-05-31."
DNZPOSTR007,DNZP08,digitalnz_postwar_advertising_print,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?text=advertising&per_page=100&page=2&and%5Bcategory%5D%5B%5D=Images,captured,36671614,https://www.aucklandmuseum.com/discover/collections/record/661775,"figure, advertising",Winstone Ltd,Early 1950s,1950,1950,Aotearoa New Zealand,Images,wood; plant material; ; Unknown,Auckland Museum Collections,"Advertising figure: wooden cutout Winstone Ltd Tradesman on stand; used in window displays; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature",Auckland War Memorial Museum Tāmaki Paenga Hira; ;,"Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature",DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,https://collection-api.aucklandmuseum.com/records/images/medium/437788/b5a908010187991d38d46c68b4fc2879d847a754.jpg,false,https://www.aucklandmuseum.com/discover/collections/record/661775,false,,data/capture_batch_digitalnz_postwar_image_ready_1945_2026_raw/digitalnz_postwar_advertising_print_2.json,2026-05-31,expected,ok,open_image_frame,"Advertising figure: wooden cutout Winstone Ltd Tradesman on stand; used in window displays; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","Advertising figure: wooden cutout Winstone Ltd Tradesman on stand; used in window displays; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","figure, advertising is indexed from DigitalNZ. Advertising figure: wooden cutout Winstone Ltd Tradesman on stand; used in window displays; ; Piece, Display; Advertising Media; 08 Communication Artifacts; Chenhall Nomenclature","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. figure, advertising. https://www.aucklandmuseum.com/discover/collections/record/661775. Accessed 2026-05-31."
DNZPOSTR008,DNZP08,digitalnz_postwar_advertising_print,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?text=advertising&per_page=100&page=4&and%5Bcategory%5D%5B%5D=Images,captured,36448893,https://kura.aucklandlibraries.govt.nz/digital/collection/photos/id/161258,"Bus advertising photographers Belwood Studio, 1952",Auckland City Council,1952,1952,1952,Aotearoa New Zealand,Images,; ; Unknown,Kura Heritage Collections Online,"A bus advertising Belwood photograph studios in Karangahape Road, Auckland; ; Photographic studios; Buses; Advertising; Belwood Studio",Auckland Libraries; ;,Photographic studios; Buses; Advertising; Belwood Studio,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03,DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,IMG03: DigitalNZ record exposes an image URL with no-known-copyright or full share/modify/commercial usage signals.,high,true,Open image candidate; retain DigitalNZ and partner source links.,open_image_frame,https://kura.aucklandlibraries.govt.nz/digital/api/singleitem/image/photos/161258/default.jpg,false,https://kura.aucklandlibraries.govt.nz/digital/collection/photos/id/161258,false,,data/capture_batch_digitalnz_postwar_image_ready_1945_2026_raw/digitalnz_postwar_advertising_print_4.json,2026-05-31,expected,ok,open_image_frame,"A bus advertising Belwood photograph studios in Karangahape Road, Auckland; ; Photographic studios; Buses; Advertising; Belwood Studio","A bus advertising Belwood photograph studios in Karangahape Road, Auckland; ; Photographic studios; Buses; Advertising; Belwood Studio","Bus advertising photographers Belwood Studio, 1952 is indexed from DigitalNZ. A bus advertising Belwood photograph studios in Karangahape Road, Auckland; ; Photographic studios; Buses; Advertising; Belwood Studio","Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,"DigitalNZ. Bus advertising photographers Belwood Studio, 1952. https://kura.aucklandlibraries.govt.nz/digital/collection/photos/id/161258. Accessed 2026-05-31."
DNZPOSTR009,DNZP04,digitalnz_postwar_tourism_poster,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?text=tourism+poster&per_page=100&page=1&and%5Bcategory%5D%5B%5D=Images,captured,45484967,https://trove.nla.gov.au/work/247328394,Advertising poster for Tasman Empire Airways,Tasman Empire Airways Limited,1955,1955,1955,Aotearoa New Zealand,Images,; Art work; Unknown,Trove,; ; Graphic arts; Australian cultural identity; Lithography; Advertising; Advertising campaigns; Travel; Leisure and tourism; Tourism; Tourism campaigns; Graphic design; Australian graphic design; Australian commercial art; Australian culture; Australian design; Air transport; Screenprints; Advertising posters,Trove; ;,Graphic arts; Australian cultural identity; Lithography; Advertising; Advertising campaigns; Travel; Leisure and tourism; Tourism; Tourism campaigns; Graphic design; Australian graphic design; Australian commercial art; Australian culture; Australian design; Air transport; Screenprints; Advertising posters,DigitalNZ record exposes source-hosted visual evidence under partial or non-commercial reuse signals; display should remain source-return oriented.,,DigitalNZ record exposes source-hosted visual evidence under partial or non-commercial reuse signals; display should remain source-return oriented.,IMG02,DigitalNZ record exposes source-hosted visual evidence under partial or non-commercial reuse signals; display should remain source-return oriented.,IMG02: DigitalNZ record exposes source-hosted visual evidence under partial or non-commercial reuse signals; display should remain source-return oriented.,medium,true,Source-hosted image candidate; no local copy and cite DigitalNZ plus partner terms.,source_viewer_frame,https://d3ecqbn6etsqar.cloudfront.net/DGttBRm3NosjUjQQ-qJsQ6XZAbc=/400x400/431034.jpg,false,https://trove.nla.gov.au/work/247328394,false,,data/capture_batch_digitalnz_postwar_image_ready_1945_2026_raw/digitalnz_postwar_tourism_poster_1.json,2026-05-31,expected,ok,source_viewer_frame,; ; Graphic arts; Australian cultural identity; Lithography; Advertising; Advertising campaigns; Travel; Leisure and tourism; Tourism; Tourism campaigns; Graphic design; Australian graphic design; Australian commercial art; Australian culture; Australian design; Air transport; Screenprints; Advertising posters,; ; Graphic arts; Australian cultural identity; Lithography; Advertising; Advertising campaigns; Travel; Leisure and tourism; Tourism; Tourism campaigns; Graphic design; Australian graphic design; Australian commercial art; Australian culture; Australian design; Air transport; Screenprints; Advertising posters,Advertising poster for Tasman Empire Airways is indexed from DigitalNZ. ; ; Graphic arts; Australian cultural identity; Lithography; Advertising; Advertising campaigns; Travel; Leisure and tourism; Tourism; Tourism campaigns; Graphic design; Australian graphic design; Australian commercial art; Australian culture; Australian design; Air transport; Screenprints; Advertising posters,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Advertising poster for Tasman Empire Airways. https://trove.nla.gov.au/work/247328394. Accessed 2026-05-31.
DNZPOSTR010,DNZP08,digitalnz_postwar_advertising_print,SRC011,DigitalNZ,https://api.digitalnz.org/v3/records.json?text=advertising&per_page=100&page=4&and%5Bcategory%5D%5B%5D=Images,captured,45484881,https://trove.nla.gov.au/work/247316173,Joy Jobbins Fashion Advertising Archive,,1956-1972,1956,1956,Aotearoa New Zealand,Images,; Published; Unknown,Trove,; ; Archives; Advertising; Australian fashion; Marketing,Trove; ;,Archives; Advertising; Australian fashion; Marketing,DigitalNZ record exposes source-hosted visual evidence under partial or non-commercial reuse signals; display should remain source-return oriented.,,DigitalNZ record exposes source-hosted visual evidence under partial or non-commercial reuse signals; display should remain source-return oriented.,IMG02,DigitalNZ record exposes source-hosted visual evidence under partial or non-commercial reuse signals; display should remain source-return oriented.,IMG02: DigitalNZ record exposes source-hosted visual evidence under partial or non-commercial reuse signals; display should remain source-return oriented.,medium,true,Source-hosted image candidate; no local copy and cite DigitalNZ plus partner terms.,source_viewer_frame,https://d3ecqbn6etsqar.cloudfront.net/c-w5Z7G_S7-Kb4L7Snc050wntyQ=/400x400/230267.jpg,false,https://trove.nla.gov.au/work/247316173,false,,data/capture_batch_digitalnz_postwar_image_ready_1945_2026_raw/digitalnz_postwar_advertising_print_4.json,2026-05-31,expected,ok,source_viewer_frame,; ; Archives; Advertising; Australian fashion; Marketing,; ; Archives; Advertising; Australian fashion; Marketing,Joy Jobbins Fashion Advertising Archive is indexed from DigitalNZ. ; ; Archives; Advertising; Australian fashion; Marketing,"Captured through DigitalNZ to expand beyond museum-object APIs into periodical, newspaper, advertising, and public visual communication records from Aotearoa New Zealand.","Provisional folders derive from DigitalNZ title, collection, category, date, and subject metadata.",,DigitalNZ. Joy Jobbins Fashion Advertising Archive. https://trove.nla.gov.au/work/247316173. Accessed 2026-05-31.
