capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date,image_expectation,parser_status,display_mode,ocr_or_excerpt,source_description_raw,editorial_summary,historical_context_note,classification_rationale,uncertainty_note,citation_basis
NXS2026R001,NXS03,chile_brigadas_ramona_parra_records,SRC134,Biblioteca Nacional Digital de Chile / Memoria Chilena,https://www.bibliotecanacionaldigital.gob.cl/bnd/637/w3-article-156874.html,captured,https://www.bibliotecanacionaldigital.gob.cl/bnd/637/w3-article-156874.html,https://www.bibliotecanacionaldigital.gob.cl/bnd/637/w3-article-156874.html,Murales Brigada Ramona Parra [fotografía] Armindo Cardoso.,,1970,1970,1970,Chile / Latin America,photographic record / mural documentation,mural documentation / political wall graphics,Biblioteca Nacional Digital de Chile,"Brigadistas de la Ramona Parra (según el autor en el mes de diciembre de 1970) en las calles de la capital pintando murales alusivos al gobierno de la Unidad Popular. Destacan entre ellos : ""los niños nacen para ser felices""; ""Cuba no está sola"" y el que más se repite es ""Allende"".",BND Chile record documents Brigadas Ramona Parra as political wall-graphic practice rather than museum poster style.,Brigadas Ramona Parra; Unidad Popular; mural graphics,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02: Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,medium,true,Use source-hosted preview only with visible source return and rights/context note.,source_viewer_frame,https://www.bibliotecanacionaldigital.gob.cl/bnd/637/articles-156874_thumbnail.thumb_iLandscape.jpg,false,https://www.bibliotecanacionaldigital.gob.cl/bnd/637/w3-article-156874.html,false,,data/capture_batch_noncanonical_exact_sources_1970_2000_raw/chile_brigadas_ramona_parra_records_murales_brigada_ramona_parra.json,2026-05-31,expected,ok,source_viewer_frame,"Brigadistas de la Ramona Parra (según el autor en el mes de diciembre de 1970) en las calles de la capital pintando murales alusivos al gobierno de la Unidad Popular. Destacan entre ellos : ""los niños nacen para ser felices""; ""Cuba no está sola"" y el que más se repite es ""Allende"".","Brigadistas de la Ramona Parra (según el autor en el mes de diciembre de 1970) en las calles de la capital pintando murales alusivos al gobierno de la Unidad Popular. Destacan entre ellos : ""los niños nacen para ser felices""; ""Cuba no está sola"" y el que más se repite es ""Allende"".","Murales Brigada Ramona Parra [fotografía] Armindo Cardoso. is indexed from Biblioteca Nacional Digital de Chile / Memoria Chilena. Brigadistas de la Ramona Parra (según el autor en el mes de diciembre de 1970) en las calles de la capital pintando murales alusivos al gobierno de la Unidad Popular. Destacan entre ellos : ""los niños nacen para ser felices""; ""Cuba no está sola"" y el que más se repite es ""Allende"".",BND Chile record documents Brigadas Ramona Parra as political wall-graphic practice rather than museum poster style.,"Exact-source capture from a preselected noncanonical movement/community source. Folder placement derives from the target source, title, date, place, subjects, and source context.",Exact page metadata may be incomplete or institution-specific; keep the source link visible and treat image display as source-hosted evidence rather than project-owned reproduction.,Biblioteca Nacional Digital de Chile / Memoria Chilena. Murales Brigada Ramona Parra [fotografía] Armindo Cardoso.. https://www.bibliotecanacionaldigital.gob.cl/bnd/637/w3-article-156874.html. Accessed 2026-05-31.
NXS2026R002,NXS06,roots_singapore_multilingual_graphics,SRC137,Roots.sg / National Heritage Board Singapore,https://www.roots.gov.sg/Collection-Landing/listing/1239614,captured,https://www.roots.gov.sg/Collection-Landing/listing/1239614,https://www.roots.gov.sg/Collection-Landing/listing/1239614,Street sign of Jalan Pisang,,1930-1970,1930,1970,Singapore,street sign object,multilingual sign / urban graphic object,National Museum of Singapore,Street sign of Jalan Pisang,Roots.sg object record adds multilingual public signage and urban graphic systems to the archive graph.,Singapore multilingual public graphics; street signage; urban visual communication,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02: Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,medium,true,Use source-hosted preview only with visible source return and rights/context note.,source_viewer_frame,https://www.roots.gov.sg/CollectionImages/1239614.jpg,false,https://www.roots.gov.sg/Collection-Landing/listing/1239614,false,,data/capture_batch_noncanonical_exact_sources_1970_2000_raw/roots_singapore_multilingual_graphics_street_sign_of_jalan_pisang.json,2026-05-31,expected,ok,source_viewer_frame,Street sign of Jalan Pisang,Street sign of Jalan Pisang,Street sign of Jalan Pisang is indexed from Roots.sg / National Heritage Board Singapore. Street sign of Jalan Pisang,Roots.sg object record adds multilingual public signage and urban graphic systems to the archive graph.,"Exact-source capture from a preselected noncanonical movement/community source. Folder placement derives from the target source, title, date, place, subjects, and source context.",Exact page metadata may be incomplete or institution-specific; keep the source link visible and treat image display as source-hosted evidence rather than project-owned reproduction.,Roots.sg / National Heritage Board Singapore. Street sign of Jalan Pisang. https://www.roots.gov.sg/Collection-Landing/listing/1239614. Accessed 2026-05-31.
NXS2026R003,NXS06,roots_singapore_multilingual_graphics,SRC137,Roots.sg / National Heritage Board Singapore,https://www.roots.gov.sg/collection-landing/listing/1238399,captured,https://www.roots.gov.sg/collection-landing/listing/1238399,https://www.roots.gov.sg/collection-landing/listing/1238399,Street sign of River Valley Road in Mandarin,,1930-1970,1930,1970,Singapore,street sign object,multilingual sign / urban graphic object,National Museum of Singapore,Street sign of River Valley Road in Mandarin,Roots.sg object record supports regional graphic design history through everyday signage and multilingual public typography.,Singapore multilingual public graphics; Chinese-language signage; urban visual communication,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02: Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,medium,true,Use source-hosted preview only with visible source return and rights/context note.,source_viewer_frame,https://www.roots.gov.sg/CollectionImages/1238399.jpg,false,https://www.roots.gov.sg/collection-landing/listing/1238399,false,,data/capture_batch_noncanonical_exact_sources_1970_2000_raw/roots_singapore_multilingual_graphics_street_sign_of_river_valley_road_in_mandarin.json,2026-05-31,expected,ok,source_viewer_frame,Street sign of River Valley Road in Mandarin,Street sign of River Valley Road in Mandarin,Street sign of River Valley Road in Mandarin is indexed from Roots.sg / National Heritage Board Singapore. Street sign of River Valley Road in Mandarin,Roots.sg object record supports regional graphic design history through everyday signage and multilingual public typography.,"Exact-source capture from a preselected noncanonical movement/community source. Folder placement derives from the target source, title, date, place, subjects, and source context.",Exact page metadata may be incomplete or institution-specific; keep the source link visible and treat image display as source-hosted evidence rather than project-owned reproduction.,Roots.sg / National Heritage Board Singapore. Street sign of River Valley Road in Mandarin. https://www.roots.gov.sg/collection-landing/listing/1238399. Accessed 2026-05-31.
NXS2026R004,NXS01,saha_medu_exact_records,SRC132,South African History Archive,https://www.saha.org.za/imagesofdefinace/now_you_have_touched_the_women_you_have_struck_a_rock_you_have_dislodged_a_boulder_you_will_be_crushed_2.htm,captured,https://www.saha.org.za/imagesofdefinace/now_you_have_touched_the_women_you_have_struck_a_rock_you_have_dislodged_a_boulder_you_will_be_crushed_2.htm,https://www.saha.org.za/imagesofdefinace/now_you_have_touched_the_women_you_have_struck_a_rock_you_have_dislodged_a_boulder_you_will_be_crushed_2.htm,NOW YOU HAVE TOUCHED THE WOMEN YOU HAVE STRUCK A ROCK:YOU HAVE DISLODGED A BOULDER;YOU WILL BE CRUSHED.,,1982,1982,1982,South Africa / Botswana,poster-object,political poster / screenprint,Images of Defiance / Medu-linked poster records,This poster is silkscreened in marbled black with green and yellow. It features the image of a woman holding up a piece of broken chain. The text reads:,"Exact SAHA poster page used to document Medu, anti-apartheid visual communication, and women's resistance graphics.",Medu Art Ensemble; anti-apartheid poster culture; women's resistance,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02: Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,medium,true,Use source-hosted preview only with visible source return and rights/context note.,source_viewer_frame,https://www.saha.org.za/imagesofdefinace/preview/3854.jpg,false,https://www.saha.org.za/imagesofdefinace/now_you_have_touched_the_women_you_have_struck_a_rock_you_have_dislodged_a_boulder_you_will_be_crushed_2.htm,false,,data/capture_batch_noncanonical_exact_sources_1970_2000_raw/saha_medu_exact_records_now_you_have_touched_the_women.json,2026-05-31,expected,ok,source_viewer_frame,This poster is silkscreened in marbled black with green and yellow. It features the image of a woman holding up a piece of broken chain. The text reads:,This poster is silkscreened in marbled black with green and yellow. It features the image of a woman holding up a piece of broken chain. The text reads:,NOW YOU HAVE TOUCHED THE WOMEN YOU HAVE STRUCK A ROCK:YOU HAVE DISLODGED A BOULDER;YOU WILL BE CRUSHED. is indexed from South African History Archive. This poster is silkscreened in marbled black with green and yellow. It features the image of a woman holding up a piece of broken chain. The text reads:,"Exact SAHA poster page used to document Medu, anti-apartheid visual communication, and women's resistance graphics.","Exact-source capture from a preselected noncanonical movement/community source. Folder placement derives from the target source, title, date, place, subjects, and source context.",Exact page metadata may be incomplete or institution-specific; keep the source link visible and treat image display as source-hosted evidence rather than project-owned reproduction.,South African History Archive. NOW YOU HAVE TOUCHED THE WOMEN YOU HAVE STRUCK A ROCK:YOU HAVE DISLODGED A BOULDER;YOU WILL BE CRUSHED.. https://www.saha.org.za/imagesofdefinace/now_you_have_touched_the_women_you_have_struck_a_rock_you_have_dislodged_a_boulder_you_will_be_crushed_2.htm. Accessed 2026-05-31.
NXS2026R005,NXS01,saha_medu_exact_records,SRC132,South African History Archive,https://www.saha.org.za/imagesofdefinace/december_16_heroes_day_2.htm,captured,https://www.saha.org.za/imagesofdefinace/december_16_heroes_day_2.htm,https://www.saha.org.za/imagesofdefinace/december_16_heroes_day_2.htm,DECEMBER 16 : HEROES-DAY,,1983,1983,1983,South Africa / Botswana,poster-object,political poster / screenprint,Images of Defiance / Medu-linked poster records,"This poster is an offset litho in black and red, produced by Thami Mnyele of the Medu Art Ensemble in 1983. This Heroes Day poster shows a soldier carrying a gun, reaching out to a young child and older man. The text, which refers to one of Oliver...",Exact SAHA poster page used to document Medu and anti-apartheid visual communication through a community/political archive.,Medu Art Ensemble; anti-apartheid poster culture; Heroes Day,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02: Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,medium,true,Use source-hosted preview only with visible source return and rights/context note.,source_viewer_frame,https://www.saha.org.za/imagesofdefinace/preview/3852.jpg,false,https://www.saha.org.za/imagesofdefinace/december_16_heroes_day_2.htm,false,,data/capture_batch_noncanonical_exact_sources_1970_2000_raw/saha_medu_exact_records_december_16_heroes_day.json,2026-05-31,expected,ok,source_viewer_frame,"This poster is an offset litho in black and red, produced by Thami Mnyele of the Medu Art Ensemble in 1983. This Heroes Day poster shows a soldier carrying a gun, reaching out to a young child and older man. The text, which refers to one of Oliver...","This poster is an offset litho in black and red, produced by Thami Mnyele of the Medu Art Ensemble in 1983. This Heroes Day poster shows a soldier carrying a gun, reaching out to a young child and older man. The text, which refers to one of Oliver...","DECEMBER 16 : HEROES-DAY is indexed from South African History Archive. This poster is an offset litho in black and red, produced by Thami Mnyele of the Medu Art Ensemble in 1983. This Heroes Day poster shows a soldier carrying a gun, reaching out to a young child and older man. The text, which refers to one of Oliver...",Exact SAHA poster page used to document Medu and anti-apartheid visual communication through a community/political archive.,"Exact-source capture from a preselected noncanonical movement/community source. Folder placement derives from the target source, title, date, place, subjects, and source context.",Exact page metadata may be incomplete or institution-specific; keep the source link visible and treat image display as source-hosted evidence rather than project-owned reproduction.,South African History Archive. DECEMBER 16 : HEROES-DAY. https://www.saha.org.za/imagesofdefinace/december_16_heroes_day_2.htm. Accessed 2026-05-31.
NXS2026R006,NXS03,chile_brigadas_ramona_parra_records,SRC134,Biblioteca Nacional Digital de Chile / Memoria Chilena,https://www.memoriachilena.gob.cl/602/w3-article-126078.html,captured,https://www.memoriachilena.gob.cl/602/w3-article-126078.html,https://www.memoriachilena.gob.cl/602/w3-article-126078.html,Memoria Chilena Mural de la Brigada Ramona Parra,,1983,1983,1983,Chile / Latin America,bibliography/image page,mural documentation / political wall graphics,Memoria Chilena,"Araucaria de Chile. Madrid : Ediciones Michay, 1978-1989 (Madrid : G. Robles) 12 v., n° 24, (1983)",Memoria Chilena image/bibliography record gives a local reference point for Brigadas Ramona Parra visual practice.,Brigadas Ramona Parra; mural graphics; Chilean political visual culture,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02: Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,medium,true,Use source-hosted preview only with visible source return and rights/context note.,source_viewer_frame,https://www.memoriachilena.gob.cl/602/articles-126078_thumbnail.jpg,false,https://www.memoriachilena.gob.cl/602/w3-article-126078.html,false,,data/capture_batch_noncanonical_exact_sources_1970_2000_raw/chile_brigadas_ramona_parra_records_mural_de_la_brigada_ramona_parra.json,2026-05-31,expected,ok,source_viewer_frame,"Araucaria de Chile. Madrid : Ediciones Michay, 1978-1989 (Madrid : G. Robles) 12 v., n° 24, (1983)","Araucaria de Chile. Madrid : Ediciones Michay, 1978-1989 (Madrid : G. Robles) 12 v., n° 24, (1983)","Memoria Chilena Mural de la Brigada Ramona Parra is indexed from Biblioteca Nacional Digital de Chile / Memoria Chilena. Araucaria de Chile. Madrid : Ediciones Michay, 1978-1989 (Madrid : G. Robles) 12 v., n° 24, (1983)",Memoria Chilena image/bibliography record gives a local reference point for Brigadas Ramona Parra visual practice.,"Exact-source capture from a preselected noncanonical movement/community source. Folder placement derives from the target source, title, date, place, subjects, and source context.",Exact page metadata may be incomplete or institution-specific; keep the source link visible and treat image display as source-hosted evidence rather than project-owned reproduction.,Biblioteca Nacional Digital de Chile / Memoria Chilena. Memoria Chilena Mural de la Brigada Ramona Parra. https://www.memoriachilena.gob.cl/602/w3-article-126078.html. Accessed 2026-05-31.
NXS2026R007,NXS01,saha_medu_exact_records,SRC132,South African History Archive,https://www.saha.org.za/imagesofdefinace/women_arise_organise_unite_for_peoples_power.htm,captured,https://www.saha.org.za/imagesofdefinace/women_arise_organise_unite_for_peoples_power.htm,https://www.saha.org.za/imagesofdefinace/women_arise_organise_unite_for_peoples_power.htm,"WOMEN ARISE: ORGANISE, UNITE FOR PEOPLE'S POWER!",,1986,1986,1986,South Africa / Botswana,poster-object,political poster / screenprint,Images of Defiance / Medu-linked poster records,This poster is an offset litho in red and black on yellow. It features an image of women with raised fists. The text reads:,Exact SAHA poster page used to document Medu-linked anti-apartheid poster production outside canonical museum collection routes.,Medu Art Ensemble; anti-apartheid poster culture; women's resistance,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02: Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,medium,true,Use source-hosted preview only with visible source return and rights/context note.,source_viewer_frame,https://www.saha.org.za/imagesofdefinace/preview/3845.jpg,false,https://www.saha.org.za/imagesofdefinace/women_arise_organise_unite_for_peoples_power.htm,false,,data/capture_batch_noncanonical_exact_sources_1970_2000_raw/saha_medu_exact_records_women_arise_organise_unite_for_people_s_power.json,2026-05-31,expected,ok,source_viewer_frame,This poster is an offset litho in red and black on yellow. It features an image of women with raised fists. The text reads:,This poster is an offset litho in red and black on yellow. It features an image of women with raised fists. The text reads:,"WOMEN ARISE: ORGANISE, UNITE FOR PEOPLE'S POWER! is indexed from South African History Archive. This poster is an offset litho in red and black on yellow. It features an image of women with raised fists. The text reads:",Exact SAHA poster page used to document Medu-linked anti-apartheid poster production outside canonical museum collection routes.,"Exact-source capture from a preselected noncanonical movement/community source. Folder placement derives from the target source, title, date, place, subjects, and source context.",Exact page metadata may be incomplete or institution-specific; keep the source link visible and treat image display as source-hosted evidence rather than project-owned reproduction.,"South African History Archive. WOMEN ARISE: ORGANISE, UNITE FOR PEOPLE'S POWER!. https://www.saha.org.za/imagesofdefinace/women_arise_organise_unite_for_peoples_power.htm. Accessed 2026-05-31."
NXS2026R008,NXS03,chile_brigadas_ramona_parra_records,SRC134,Biblioteca Nacional Digital de Chile / Memoria Chilena,https://www.bibliotecanacionaldigital.gob.cl/bnd/649/w3-article-605531.html,captured,https://www.bibliotecanacionaldigital.gob.cl/bnd/649/w3-article-605531.html,https://www.bibliotecanacionaldigital.gob.cl/bnd/649/w3-article-605531.html,Contra la dictadura ... pintaremos hasta el cielo!! [estampa] :,,1980-1989,1980,1989,Chile / Latin America,poster-object,political poster / print,Biblioteca Nacional Digital de Chile,"Contra la dictadura ... pintaremos hasta el cielo!! [estampa] : Contra la dictadura ... pintaremos hasta el cielo!! [estampa] :. [Chile] : Brigada Ramona Parra, [198-?]. 1 cartel (afiche) : color ; 55 x 38 cm.",BND Chile exact poster record extends the archive beyond canonical European poster narratives into Latin American political graphics.,Brigadas Ramona Parra; anti-dictatorship graphics; Chilean political poster,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02,Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,IMG02: Source page exposes a source-hosted preview image. This is treated as IMG02 for framed source viewing only; no local copy or reuse claim is made.,medium,true,Use source-hosted preview only with visible source return and rights/context note.,source_viewer_frame,https://www.bibliotecanacionaldigital.gob.cl/bnd/649/articles-605531_thumbnail.thumb_iLandscape.jpg,false,https://www.bibliotecanacionaldigital.gob.cl/bnd/649/w3-article-605531.html,false,,data/capture_batch_noncanonical_exact_sources_1970_2000_raw/chile_brigadas_ramona_parra_records_contra_la_dictadura_pintaremos_hasta_el_cielo.json,2026-05-31,expected,ok,source_viewer_frame,"Contra la dictadura ... pintaremos hasta el cielo!! [estampa] : Contra la dictadura ... pintaremos hasta el cielo!! [estampa] :. [Chile] : Brigada Ramona Parra, [198-?]. 1 cartel (afiche) : color ; 55 x 38 cm.","Contra la dictadura ... pintaremos hasta el cielo!! [estampa] : Contra la dictadura ... pintaremos hasta el cielo!! [estampa] :. [Chile] : Brigada Ramona Parra, [198-?]. 1 cartel (afiche) : color ; 55 x 38 cm.","Contra la dictadura ... pintaremos hasta el cielo!! [estampa] : is indexed from Biblioteca Nacional Digital de Chile / Memoria Chilena. Contra la dictadura ... pintaremos hasta el cielo!! [estampa] : Contra la dictadura ... pintaremos hasta el cielo!! [estampa] :. [Chile] : Brigada Ramona Parra, [198-?]. 1 cartel (afiche) : color ; 55 x 38 cm.",BND Chile exact poster record extends the archive beyond canonical European poster narratives into Latin American political graphics.,"Exact-source capture from a preselected noncanonical movement/community source. Folder placement derives from the target source, title, date, place, subjects, and source context.",Exact page metadata may be incomplete or institution-specific; keep the source link visible and treat image display as source-hosted evidence rather than project-owned reproduction.,Biblioteca Nacional Digital de Chile / Memoria Chilena. Contra la dictadura ... pintaremos hasta el cielo!! [estampa] :. https://www.bibliotecanacionaldigital.gob.cl/bnd/649/w3-article-605531.html. Accessed 2026-05-31.
NXS2026R009,NXS05,naidoc_indigenous_poster_records,SRC136,NAIDOC / AIATSIS,https://www.naidoc.org.au/posters/poster-gallery,captured,https://www.naidoc.org.au/posters/poster-gallery,https://www.naidoc.org.au/posters/poster-gallery,NAIDOC Poster Gallery,,source collection scope; object date not itemized,,,Australia / Indigenous,poster gallery / collection-level record,poster gallery / Indigenous public graphics,NAIDOC Poster Gallery,NAIDOC Week posters from 1972 to the present.,NAIDOC gallery is captured as a collection-level visual source for Indigenous poster history; individual posters need later item-level review.,NAIDOC; Aboriginal and Torres Strait Islander poster culture; Indigenous public graphics,No reliable source-hosted image was extracted by the exact-page parser; retain as a text/context record with source return.,,No reliable source-hosted image was extracted by the exact-page parser; retain as a text/context record with source return.,IMG04,No reliable source-hosted image was extracted by the exact-page parser; retain as a text/context record with source return.,IMG04: No reliable source-hosted image was extracted by the exact-page parser; retain as a text/context record with source return.,medium,false,Text/context record; no image frame requested for this page.,no_image_frame,,false,https://www.naidoc.org.au/posters/poster-gallery,false,,data/capture_batch_noncanonical_exact_sources_1970_2000_raw/naidoc_indigenous_poster_records_official_naidoc_poster_gallery.json,2026-05-31,not_expected,ok,no_image_frame,NAIDOC Week posters from 1972 to the present.,NAIDOC Week posters from 1972 to the present.,NAIDOC Poster Gallery is indexed from NAIDOC / AIATSIS. NAIDOC Week posters from 1972 to the present.,"NAIDOC gallery is captured as a collection-level visual source for Indigenous poster history; individual posters need later item-level review. Ongoing range is source scope, not object date.","Exact-source capture from a preselected noncanonical movement/community source. Folder placement derives from the target source, title, date, place, subjects, and source context.","Exact page metadata may be incomplete or institution-specific; keep the source link visible and treat image display as source-hosted evidence rather than project-owned reproduction. Broad source range `1972-2026` is collection/source scope, not object date.",NAIDOC / AIATSIS. NAIDOC Poster Gallery. https://www.naidoc.org.au/posters/poster-gallery. Accessed 2026-05-31.
NXS2026R010,NXS05,naidoc_indigenous_poster_records,SRC136,NAIDOC / AIATSIS,https://aiatsis.gov.au/collection/featured-collections/naidoc-week-posters,captured,https://aiatsis.gov.au/collection/featured-collections/naidoc-week-posters,https://aiatsis.gov.au/collection/featured-collections/naidoc-week-posters,Welcome to the Australian Institute of Aboriginal and Torres Strait Islander Studies NAIDOC Week posters,,source collection scope; object date not itemized,,,Australia / Indigenous,collection-level record,poster collection / Indigenous public graphics,AIATSIS Featured Collections,"NAIDOC Week posters | AIATSIS corporate website Skip to main content Welcome to the Australian Institute of Aboriginal and Torres Strait Islander Studies Continue AIATSIS acknowledges all Aboriginal and Torres Strait Islander Traditional Custodians of Country and recognises their continuing connection to land, sea, culture and community. We pay our respects to Elders past and present. Aboriginal and Torres Strait Islander people should be aware that this website may contain images, voices and names of deceased persons. Explore Family history AIATSIS holds the worlds largest collection dedicated to Australian Aboriginal and Torres Strait Islander cultures and histories. Before you start Read about what you should know before you begin. Research step-by-step Follow our steps for doing family history research. Family history worksheets We ha",AIATSIS collection page is used as an authority/context record for NAIDOC poster history.,NAIDOC; AIATSIS; Indigenous poster history,No reliable source-hosted image was extracted by the exact-page parser; retain as a text/context record with source return.,,No reliable source-hosted image was extracted by the exact-page parser; retain as a text/context record with source return.,IMG04,No reliable source-hosted image was extracted by the exact-page parser; retain as a text/context record with source return.,IMG04: No reliable source-hosted image was extracted by the exact-page parser; retain as a text/context record with source return.,medium,false,Text/context record; no image frame requested for this page.,no_image_frame,,false,https://aiatsis.gov.au/collection/featured-collections/naidoc-week-posters,false,,data/capture_batch_noncanonical_exact_sources_1970_2000_raw/naidoc_indigenous_poster_records_aiatsis_naidoc_week_posters_collection.json,2026-05-31,not_expected,ok,no_image_frame,"NAIDOC Week posters | AIATSIS corporate website Skip to main content Welcome to the Australian Institute of Aboriginal and Torres Strait Islander Studies Continue AIATSIS acknowledges all Aboriginal and Torres Strait Islander Traditional Custodians of Country and recognises their continuing connection to land, sea, culture and community. We pay our respects to Elders past and present. Aboriginal and Torres Strait Islander people should be aware that this website may contain images, voices and names of deceased persons. Explore Family history AIATSIS holds the worlds largest collection dedicated to Australian Aboriginal and Torres Strait Islander cultures and histories. Before you start Read about what you should know before you begin. Research step-by-step Follow our steps for doing family history research. Family history worksheets We ha","NAIDOC Week posters | AIATSIS corporate website Skip to main content Welcome to the Australian Institute of Aboriginal and Torres Strait Islander Studies Continue AIATSIS acknowledges all Aboriginal and Torres Strait Islander Traditional Custodians of Country and recognises their continuing connection to land, sea, culture and community. We pay our respects to Elders past and present. Aboriginal and Torres Strait Islander people should be aware that this website may contain images, voices and names of deceased persons. Explore Family history AIATSIS holds the worlds largest collection dedicated to Australian Aboriginal and Torres Strait Islander cultures and histories. Before you start Read about what you should know before you begin. Research step-by-step Follow our steps for doing family history research. Family history worksheets We ha","Welcome to the Australian Institute of Aboriginal and Torres Strait Islander Studies NAIDOC Week posters is indexed from NAIDOC / AIATSIS. NAIDOC Week posters | AIATSIS corporate website Skip to main content Welcome to the Australian Institute of Aboriginal and Torres Strait Islander Studies Continue AIATSIS acknowledges all Aboriginal and Torres Strait Islander Traditional Custodians of Country and recognises their continuing connection to land, sea, culture and community. We pay our respects to Elders past and present. Aboriginal and Torres Strait Islander people should be aware that this website may contain images, voices and names of deceased persons. Explore Family history AIATSIS holds","AIATSIS collection page is used as an authority/context record for NAIDOC poster history. Ongoing range is source scope, not object date.","Exact-source capture from a preselected noncanonical movement/community source. Folder placement derives from the target source, title, date, place, subjects, and source context.","Exact page metadata may be incomplete or institution-specific; keep the source link visible and treat image display as source-hosted evidence rather than project-owned reproduction. Broad source range `1972-2026` is collection/source scope, not object date.",NAIDOC / AIATSIS. Welcome to the Australian Institute of Aboriginal and Torres Strait Islander Studies NAIDOC Week posters. https://aiatsis.gov.au/collection/featured-collections/naidoc-week-posters. Accessed 2026-05-31.
