capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date,image_expectation,parser_status,display_mode,ocr_or_excerpt,source_description_raw,editorial_summary,historical_context_note,classification_rationale,uncertainty_note,citation_basis
IAC1990R001,IAC-MDA,independent_asia_malaysia_design_archive_1990_2026,IAS004,Malaysia Design Archive,https://search.malaysiadesignarchive.org/wp-json/wp/v2/item?search=poster&per_page=8&_embed=1,captured,17877,https://search.malaysiadesignarchive.org/item/a-force-more-powerful/,A Force More Powerful,,2022-04-26,2022,2022,Malaysia,Poster,Poster,Malaysia Design Archive,People Power Poster Series,Captured as a regional/community archive item. Publication date is the source record date unless item metadata provides a more specific work date.,Fahmi Reza,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02: Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,high,true,Independent/local source capture keeps images source-hosted; item-level rights remain with the source and original creator.,source_viewer_frame,https://search.malaysiadesignarchive.org/wp-content/uploads/2022/04/265152_214172108618231_100000763298189_517055_6620948_n.jpg,false,https://search.malaysiadesignarchive.org/item/a-force-more-powerful/,false,,data/capture_batch_independent_asia_1990_2026_raw/malaysia_design_archive_media_17877.json,2026-06-01,expected,ok,source_viewer_frame,People Power Poster Series,People Power Poster Series,A Force More Powerful is indexed from Malaysia Design Archive. People Power Poster Series,"Malaysia Design Archive adds a community/local Southeast Asian source for posters, publications, signs, and social/political graphic material outside the museum API canon.",Captured from the public WordPress REST item endpoint and filtered by graphic-design terms.,Dates may reflect source publication rather than original production; original source page remains the evidence target.,Malaysia Design Archive. A Force More Powerful. https://search.malaysiadesignarchive.org/item/a-force-more-powerful/. Accessed 2026-06-01.
IAC1990R002,IAC-MDA,independent_asia_malaysia_design_archive_1990_2026,IAS004,Malaysia Design Archive,https://search.malaysiadesignarchive.org/wp-json/wp/v2/item?search=poster&per_page=8&_embed=1,captured,17873,https://search.malaysiadesignarchive.org/item/bringing-down-a-dictator/,Bringing Down A Dictator,,2022-04-26,2022,2022,Malaysia,Poster,Poster,Malaysia Design Archive,People Power Poster Series,Captured as a regional/community archive item. Publication date is the source record date unless item metadata provides a more specific work date.,Fahmi Reza,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG04,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG04: Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,medium,true,Independent/local source capture keeps images source-hosted; item-level rights remain with the source and original creator.,no_image_frame,,false,https://search.malaysiadesignarchive.org/item/bringing-down-a-dictator/,false,,data/capture_batch_independent_asia_1990_2026_raw/malaysia_design_archive_media_17873.json,2026-06-01,not_expected,ok,no_image_frame,People Power Poster Series,People Power Poster Series,Bringing Down A Dictator is indexed from Malaysia Design Archive. People Power Poster Series,"Malaysia Design Archive adds a community/local Southeast Asian source for posters, publications, signs, and social/political graphic material outside the museum API canon.",Captured from the public WordPress REST item endpoint and filtered by graphic-design terms.,Dates may reflect source publication rather than original production; original source page remains the evidence target.,Malaysia Design Archive. Bringing Down A Dictator. https://search.malaysiadesignarchive.org/item/bringing-down-a-dictator/. Accessed 2026-06-01.
IAC1990R003,IAC-MDA,independent_asia_malaysia_design_archive_1990_2026,IAS004,Malaysia Design Archive,https://search.malaysiadesignarchive.org/wp-json/wp/v2/item?search=poster&per_page=8&_embed=1,captured,17868,https://search.malaysiadesignarchive.org/item/kuasa-kepada-rakyat/,Kuasa Kepada Rakyat,,2022-04-26,2022,2022,Malaysia,Poster,Poster,Malaysia Design Archive,Student Power Poster Series,Captured as a regional/community archive item. Publication date is the source record date unless item metadata provides a more specific work date.,Fahmi Reza,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02: Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,high,true,Independent/local source capture keeps images source-hosted; item-level rights remain with the source and original creator.,source_viewer_frame,https://search.malaysiadesignarchive.org/wp-content/uploads/2022/04/257001_212147958820646_100000763298189_510659_3353028_o.jpg,false,https://search.malaysiadesignarchive.org/item/kuasa-kepada-rakyat/,false,,data/capture_batch_independent_asia_1990_2026_raw/malaysia_design_archive_media_17868.json,2026-06-01,expected,ok,source_viewer_frame,Student Power Poster Series,Student Power Poster Series,Kuasa Kepada Rakyat is indexed from Malaysia Design Archive. Student Power Poster Series,"Malaysia Design Archive adds a community/local Southeast Asian source for posters, publications, signs, and social/political graphic material outside the museum API canon.",Captured from the public WordPress REST item endpoint and filtered by graphic-design terms.,Dates may reflect source publication rather than original production; original source page remains the evidence target.,Malaysia Design Archive. Kuasa Kepada Rakyat. https://search.malaysiadesignarchive.org/item/kuasa-kepada-rakyat/. Accessed 2026-06-01.
IAC1990R004,IAC-MDA,independent_asia_malaysia_design_archive_1990_2026,IAS004,Malaysia Design Archive,https://search.malaysiadesignarchive.org/wp-json/wp/v2/item?search=poster&per_page=8&_embed=1,captured,17864,https://search.malaysiadesignarchive.org/item/buruh-bersatu-tak-bisa-dikalahkan/,Buruh Bersatu Tak Bisa Dikalahkan!,,2022-04-26,2022,2022,Malaysia,Poster,Poster,Malaysia Design Archive,Student Power Poster Series,Captured as a regional/community archive item. Publication date is the source record date unless item metadata provides a more specific work date.,Fahmi Reza,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02: Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,high,true,Independent/local source capture keeps images source-hosted; item-level rights remain with the source and original creator.,source_viewer_frame,https://search.malaysiadesignarchive.org/wp-content/uploads/2022/04/226436_198388350196607_100000763298189_438943_7320167_n.jpg,false,https://search.malaysiadesignarchive.org/item/buruh-bersatu-tak-bisa-dikalahkan/,false,,data/capture_batch_independent_asia_1990_2026_raw/malaysia_design_archive_media_17864.json,2026-06-01,expected,ok,source_viewer_frame,Student Power Poster Series,Student Power Poster Series,Buruh Bersatu Tak Bisa Dikalahkan! is indexed from Malaysia Design Archive. Student Power Poster Series,"Malaysia Design Archive adds a community/local Southeast Asian source for posters, publications, signs, and social/political graphic material outside the museum API canon.",Captured from the public WordPress REST item endpoint and filtered by graphic-design terms.,Dates may reflect source publication rather than original production; original source page remains the evidence target.,Malaysia Design Archive. Buruh Bersatu Tak Bisa Dikalahkan!. https://search.malaysiadesignarchive.org/item/buruh-bersatu-tak-bisa-dikalahkan/. Accessed 2026-06-01.
IAC1990R005,IAC-MDA,independent_asia_malaysia_design_archive_1990_2026,IAS004,Malaysia Design Archive,https://search.malaysiadesignarchive.org/wp-json/wp/v2/item?search=poster&per_page=8&_embed=1,captured,17860,https://search.malaysiadesignarchive.org/item/silhouette-of-a-person-holding-a-sign-against-a-blue-background/,Silhouette of A Person Holding A Sign Against A Blue Background,,2022-04-26,2022,2022,Malaysia,Poster,Poster,Malaysia Design Archive,Student Power Poster Series,Captured as a regional/community archive item. Publication date is the source record date unless item metadata provides a more specific work date.,Fahmi Reza,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02: Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,high,true,Independent/local source capture keeps images source-hosted; item-level rights remain with the source and original creator.,source_viewer_frame,https://search.malaysiadesignarchive.org/wp-content/uploads/2022/04/156283_163063000395809_100000763298189_261306_7127782_n.jpg,false,https://search.malaysiadesignarchive.org/item/silhouette-of-a-person-holding-a-sign-against-a-blue-background/,false,,data/capture_batch_independent_asia_1990_2026_raw/malaysia_design_archive_media_17860.json,2026-06-01,expected,ok,source_viewer_frame,Student Power Poster Series,Student Power Poster Series,Silhouette of A Person Holding A Sign Against A Blue Background is indexed from Malaysia Design Archive. Student Power Poster Series,"Malaysia Design Archive adds a community/local Southeast Asian source for posters, publications, signs, and social/political graphic material outside the museum API canon.",Captured from the public WordPress REST item endpoint and filtered by graphic-design terms.,Dates may reflect source publication rather than original production; original source page remains the evidence target.,Malaysia Design Archive. Silhouette of A Person Holding A Sign Against A Blue Background. https://search.malaysiadesignarchive.org/item/silhouette-of-a-person-holding-a-sign-against-a-blue-background/. Accessed 2026-06-01.
IAC1990R006,IAC-MDA,independent_asia_malaysia_design_archive_1990_2026,IAS004,Malaysia Design Archive,https://search.malaysiadesignarchive.org/wp-json/wp/v2/item?search=poster&per_page=8&_embed=1,captured,17856,https://search.malaysiadesignarchive.org/item/in-solidarity-with-uk-students/,In Solidarity With UK Students,,2022-04-26,2022,2022,Malaysia,Poster,Poster,Malaysia Design Archive,Student Power Poster Series,Captured as a regional/community archive item. Publication date is the source record date unless item metadata provides a more specific work date.,Fahmi Reza,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02: Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,high,true,Independent/local source capture keeps images source-hosted; item-level rights remain with the source and original creator.,source_viewer_frame,https://search.malaysiadesignarchive.org/wp-content/uploads/2022/04/156137_162666943768748_100000763298189_259121_2019695_n.jpg,false,https://search.malaysiadesignarchive.org/item/in-solidarity-with-uk-students/,false,,data/capture_batch_independent_asia_1990_2026_raw/malaysia_design_archive_media_17856.json,2026-06-01,expected,ok,source_viewer_frame,Student Power Poster Series,Student Power Poster Series,In Solidarity With UK Students is indexed from Malaysia Design Archive. Student Power Poster Series,"Malaysia Design Archive adds a community/local Southeast Asian source for posters, publications, signs, and social/political graphic material outside the museum API canon.",Captured from the public WordPress REST item endpoint and filtered by graphic-design terms.,Dates may reflect source publication rather than original production; original source page remains the evidence target.,Malaysia Design Archive. In Solidarity With UK Students. https://search.malaysiadesignarchive.org/item/in-solidarity-with-uk-students/. Accessed 2026-06-01.
IAC1990R007,IAC-MDA,independent_asia_malaysia_design_archive_1990_2026,IAS004,Malaysia Design Archive,https://search.malaysiadesignarchive.org/wp-json/wp/v2/item?search=poster&per_page=8&_embed=1,captured,17853,https://search.malaysiadesignarchive.org/item/mahasiswa-bangkitlah-dari-tidurmu/,Mahasiswa Bangkitlah Dari Tidurmu,,2022-04-26,2022,2022,Malaysia,Poster,Poster,Malaysia Design Archive,Student Power Poster Series,Captured as a regional/community archive item. Publication date is the source record date unless item metadata provides a more specific work date.,Fahmi Reza,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02: Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,high,true,Independent/local source capture keeps images source-hosted; item-level rights remain with the source and original creator.,source_viewer_frame,https://search.malaysiadesignarchive.org/wp-content/uploads/2022/04/150008_161333197235456_100000763298189_253051_1090513_n.jpg,false,https://search.malaysiadesignarchive.org/item/mahasiswa-bangkitlah-dari-tidurmu/,false,,data/capture_batch_independent_asia_1990_2026_raw/malaysia_design_archive_media_17853.json,2026-06-01,expected,ok,source_viewer_frame,Student Power Poster Series,Student Power Poster Series,Mahasiswa Bangkitlah Dari Tidurmu is indexed from Malaysia Design Archive. Student Power Poster Series,"Malaysia Design Archive adds a community/local Southeast Asian source for posters, publications, signs, and social/political graphic material outside the museum API canon.",Captured from the public WordPress REST item endpoint and filtered by graphic-design terms.,Dates may reflect source publication rather than original production; original source page remains the evidence target.,Malaysia Design Archive. Mahasiswa Bangkitlah Dari Tidurmu. https://search.malaysiadesignarchive.org/item/mahasiswa-bangkitlah-dari-tidurmu/. Accessed 2026-06-01.
IAC1990R008,IAC-MDA,independent_asia_malaysia_design_archive_1990_2026,IAS004,Malaysia Design Archive,https://search.malaysiadesignarchive.org/wp-json/wp/v2/item?search=poster&per_page=8&_embed=1,captured,17849,https://search.malaysiadesignarchive.org/item/ayu-bersama-kita-cipta-sejarah-baru-kebangkitan-mahasiswa/,Ayu Bersama Kita Cipta Sejarah Baru Kebangkitan Mahasiswa,,2022-04-26,2022,2022,Malaysia,Poster,Poster,Malaysia Design Archive,Student Power Poster Series,Captured as a regional/community archive item. Publication date is the source record date unless item metadata provides a more specific work date.,Fahmi Reza,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02: Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,high,true,Independent/local source capture keeps images source-hosted; item-level rights remain with the source and original creator.,source_viewer_frame,https://search.malaysiadesignarchive.org/wp-content/uploads/2022/04/73616_160356973999745_100000763298189_249348_3130444_n.jpg,false,https://search.malaysiadesignarchive.org/item/ayu-bersama-kita-cipta-sejarah-baru-kebangkitan-mahasiswa/,false,,data/capture_batch_independent_asia_1990_2026_raw/malaysia_design_archive_media_17849.json,2026-06-01,expected,ok,source_viewer_frame,Student Power Poster Series,Student Power Poster Series,Ayu Bersama Kita Cipta Sejarah Baru Kebangkitan Mahasiswa is indexed from Malaysia Design Archive. Student Power Poster Series,"Malaysia Design Archive adds a community/local Southeast Asian source for posters, publications, signs, and social/political graphic material outside the museum API canon.",Captured from the public WordPress REST item endpoint and filtered by graphic-design terms.,Dates may reflect source publication rather than original production; original source page remains the evidence target.,Malaysia Design Archive. Ayu Bersama Kita Cipta Sejarah Baru Kebangkitan Mahasiswa. https://search.malaysiadesignarchive.org/item/ayu-bersama-kita-cipta-sejarah-baru-kebangkitan-mahasiswa/. Accessed 2026-06-01.
IAC1990R009,IAC-MDA,independent_asia_malaysia_design_archive_1990_2026,IAS004,Malaysia Design Archive,https://search.malaysiadesignarchive.org/wp-json/wp/v2/item?search=print&per_page=8&_embed=1,captured,27081,https://search.malaysiadesignarchive.org/item/education-is-power/,Education is Power,,2025-09-23,2025,2025,Malaysia,Placard,Placard,Malaysia Design Archive,"A placard includes a visual image written with texts: “Education is Power”, “Resistance Never Futile” and “Read Banned Books”. Slices of watermelon symbolise the colours of the Palestinian flag (red, black, white, and green), representing Palestinian resistance against the Israeli occupation, particularly significant during the 1993 ban on the Palestinian flag. The black and white checkered keffiyeh print is also a symbol of the resilience of Palestinians. Three individuals depicted wearing keffiyehs are shown holding books in the visual imagery in sync with the message of reading banned books.",Captured as a regional/community archive item. Publication date is the source record date unless item metadata provides a more specific work date.,print,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02: Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,high,true,Independent/local source capture keeps images source-hosted; item-level rights remain with the source and original creator.,source_viewer_frame,https://search.malaysiadesignarchive.org/wp-content/uploads/2025/09/2020.05.C.024-1024x736.jpg,false,https://search.malaysiadesignarchive.org/item/education-is-power/,false,,data/capture_batch_independent_asia_1990_2026_raw/malaysia_design_archive_media_27081.json,2026-06-01,expected,ok,source_viewer_frame,"A placard includes a visual image written with texts: “Education is Power”, “Resistance Never Futile” and “Read Banned Books”. Slices of watermelon symbolise the colours of the Palestinian flag (red, black, white, and green), representing Palestinian resistance against the Israeli occupation, particularly significant during the 1993 ban on the Palestinian flag. The black and white checkered keffiyeh print is also a symbol of the resilience of Palestinians. Three individuals depicted wearing keffiyehs are shown holding books in the visual imagery in sync with the message of reading banned books.","A placard includes a visual image written with texts: “Education is Power”, “Resistance Never Futile” and “Read Banned Books”. Slices of watermelon symbolise the colours of the Palestinian flag (red, black, white, and green), representing Palestinian resistance against the Israeli occupation, particularly significant during the 1993 ban on the Palestinian flag. The black and white checkered keffiyeh print is also a symbol of the resilience of Palestinians. Three individuals depicted wearing keffiyehs are shown holding books in the visual imagery in sync with the message of reading banned books.","Education is Power is indexed from Malaysia Design Archive. A placard includes a visual image written with texts: “Education is Power”, “Resistance Never Futile” and “Read Banned Books”. Slices of watermelon symbolise the colours of the Palestinian flag (red, black, white, and green), representing Palestinian resistance against the Israeli occupation, particularly significant during the 1993 ban on the Palestinian flag. The black and white checkered keffiyeh print is also a symbol of the resilience of Palestinians. Three individuals depicted wearing keffiyehs are shown holding books in the visual imagery in sync with the message of reading banned books.","Malaysia Design Archive adds a community/local Southeast Asian source for posters, publications, signs, and social/political graphic material outside the museum API canon.",Captured from the public WordPress REST item endpoint and filtered by graphic-design terms.,Dates may reflect source publication rather than original production; original source page remains the evidence target.,Malaysia Design Archive. Education is Power. https://search.malaysiadesignarchive.org/item/education-is-power/. Accessed 2026-06-01.
IAC1990R010,IAC-MDA,independent_asia_malaysia_design_archive_1990_2026,IAS004,Malaysia Design Archive,https://search.malaysiadesignarchive.org/wp-json/wp/v2/item?search=print&per_page=8&_embed=1,captured,26514,https://search.malaysiadesignarchive.org/item/we-were-told-these-chains-were-jewelry-now-were-melting-them-into-weapons/,"We were told these chains were jewelry, now we’re melting them into weapons",,2025-08-06,2025,2025,Malaysia,Placard,Placard,Malaysia Design Archive,"A placard with text: “We were told these chains were jewelry – Now we’re melting them into weapons”. A printed image that shows an individual breaking the chain is on the left and additional strokes are used to illustrate longer hair. There is a text directly written on the image: “If you want submission, try capitalism not women!” Other words like “chains”, “jewelry” and “weapons” are decorated with colours and symbols.",Captured as a regional/community archive item. Publication date is the source record date unless item metadata provides a more specific work date.,print,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02,Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,IMG02: Malaysia Design Archive public item metadata; image remains source-hosted and requires item-level rights review.,high,true,Independent/local source capture keeps images source-hosted; item-level rights remain with the source and original creator.,source_viewer_frame,https://search.malaysiadesignarchive.org/wp-content/uploads/2025/08/2020.05.C.020-1024x806.jpg,false,https://search.malaysiadesignarchive.org/item/we-were-told-these-chains-were-jewelry-now-were-melting-them-into-weapons/,false,,data/capture_batch_independent_asia_1990_2026_raw/malaysia_design_archive_media_26514.json,2026-06-01,expected,ok,source_viewer_frame,"A placard with text: “We were told these chains were jewelry – Now we’re melting them into weapons”. A printed image that shows an individual breaking the chain is on the left and additional strokes are used to illustrate longer hair. There is a text directly written on the image: “If you want submission, try capitalism not women!” Other words like “chains”, “jewelry” and “weapons” are decorated with colours and symbols.","A placard with text: “We were told these chains were jewelry – Now we’re melting them into weapons”. A printed image that shows an individual breaking the chain is on the left and additional strokes are used to illustrate longer hair. There is a text directly written on the image: “If you want submission, try capitalism not women!” Other words like “chains”, “jewelry” and “weapons” are decorated with colours and symbols.","We were told these chains were jewelry, now we’re melting them into weapons is indexed from Malaysia Design Archive. A placard with text: “We were told these chains were jewelry – Now we’re melting them into weapons”. A printed image that shows an individual breaking the chain is on the left and additional strokes are used to illustrate longer hair. There is a text directly written on the image: “If you want submission, try capitalism not women!” Other words like “chains”, “jewelry” and “weapons” are decorated with colours and symbols.","Malaysia Design Archive adds a community/local Southeast Asian source for posters, publications, signs, and social/political graphic material outside the museum API canon.",Captured from the public WordPress REST item endpoint and filtered by graphic-design terms.,Dates may reflect source publication rather than original production; original source page remains the evidence target.,"Malaysia Design Archive. We were told these chains were jewelry, now we’re melting them into weapons. https://search.malaysiadesignarchive.org/item/we-were-told-these-chains-were-jewelry-now-were-melting-them-into-weapons/. Accessed 2026-06-01."
