capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date,image_expectation,parser_status,display_mode,ocr_or_excerpt,source_description_raw,editorial_summary,historical_context_note,classification_rationale,uncertainty_note,citation_basis
GAX1970R001,GAX02,gallica_reclame,SRC023,Gallica / BnF APIs,https://gallica.bnf.fr/SRU?operation=searchRetrieve&version=1.2&maximumRecords=50&startRecord=1&query=dc.title+all+%22r%C3%A9clame%22+and+dc.date+%3E%3D+%221830%22+and+dc.date+%3C%3D+%221970%22,captured,bpt6k5456008h,https://gallica.bnf.fr/ark:/12148/bpt6k5456008h,"Monsieur, vous avez réclamé votre inscription...",,1830,1830,1830,France,Gallica visual/document record,2 p. ; in-8; Nombre total de vues : 6,Bibliothèque nationale de France / Gallica,Appartient à l’ensemble documentaire : Centre1; Avec mode texte; 2 p. ; in-8; Nombre total de vues : 6,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb36317544m; (Orléans),"France (1824-1830, Charles X)",Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03: Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,high,true,Open/public-domain candidate; cite Gallica conditions and keep source return visible.,open_image_frame,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5456008h/f1/full/700,/0/native.jpg",false,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5456008h/manifest.json,false,,data/capture_batch_gallica_secondary_image_ready_1830_1970_raw/gallica_reclame_1.xml,2026-05-31,expected,ok,open_image_frame,Appartient à l’ensemble documentaire : Centre1; Avec mode texte; 2 p. ; in-8; Nombre total de vues : 6,Appartient à l’ensemble documentaire : Centre1; Avec mode texte; 2 p. ; in-8; Nombre total de vues : 6,"Monsieur, vous avez réclamé votre inscription... is indexed from Gallica / BnF. Appartient à l’ensemble documentaire : Centre1; Avec mode texte; 2 p. ; in-8; Nombre total de vues : 6","Captured through Gallica SRU and IIIF as a protocol-family source expansion. This strengthens European print, poster, advertising, and visual-document coverage outside the existing museum API cluster.",Provisional folders derive from Gallica description/title/format/date fields; source remains authoritative for item identity and rights.,,"Gallica / BnF. Monsieur, vous avez réclamé votre inscription.... https://gallica.bnf.fr/ark:/12148/bpt6k5456008h. Accessed 2026-05-31."
GAX1970R002,GAX03,gallica_typographie,SRC023,Gallica / BnF APIs,https://gallica.bnf.fr/SRU?operation=searchRetrieve&version=1.2&maximumRecords=50&startRecord=1&query=dc.title+all+%22typographie%22+and+dc.date+%3E%3D+%221830%22+and+dc.date+%3C%3D+%221970%22,captured,bpt6k54640797,https://gallica.bnf.fr/ark:/12148/bpt6k54640797,La typographie : poëme / par M. L. Pelletier,"Pelletier, H L. Auteur du texte",1832,1832,1832,France,Gallica visual/document record,1 vol. (250 p.) ; in-8; Nombre total de vues : 258,Bibliothèque nationale de France / Gallica,Contient une table des matières; Avec mode texte; 1 vol. (250 p.) ; in-8; Nombre total de vues : 258,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb310757065; A. Cherbuliez (Genève),,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03: Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,high,true,Open/public-domain candidate; cite Gallica conditions and keep source return visible.,open_image_frame,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k54640797/f1/full/700,/0/native.jpg",false,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k54640797/manifest.json,false,,data/capture_batch_gallica_secondary_image_ready_1830_1970_raw/gallica_typographie_1.xml,2026-05-31,expected,ok,open_image_frame,Contient une table des matières; Avec mode texte; 1 vol. (250 p.) ; in-8; Nombre total de vues : 258,Contient une table des matières; Avec mode texte; 1 vol. (250 p.) ; in-8; Nombre total de vues : 258,La typographie : poëme / par M. L. Pelletier is indexed from Gallica / BnF. Contient une table des matières; Avec mode texte; 1 vol. (250 p.) ; in-8; Nombre total de vues : 258,"Captured through Gallica SRU and IIIF as a protocol-family source expansion. This strengthens European print, poster, advertising, and visual-document coverage outside the existing museum API cluster.",Provisional folders derive from Gallica description/title/format/date fields; source remains authoritative for item identity and rights.,,Gallica / BnF. La typographie : poëme / par M. L. Pelletier. https://gallica.bnf.fr/ark:/12148/bpt6k54640797. Accessed 2026-05-31.
GAX1970R003,GAX03,gallica_typographie,SRC023,Gallica / BnF APIs,https://gallica.bnf.fr/SRU?operation=searchRetrieve&version=1.2&maximumRecords=50&startRecord=1&query=dc.title+all+%22typographie%22+and+dc.date+%3E%3D+%221830%22+and+dc.date+%3C%3D+%221970%22,captured,bpt6k6332775h,https://gallica.bnf.fr/ark:/12148/bpt6k6332775h,"Manuel nouveau de typographie, imprimerie,... par A. Frey. Partie 1","Roret, Nicolas-Edme (1797-1860). Auteur du texte; Frey, Antoine (1780-18..). Auteur du texte",1835,1835,1835,France,Gallica visual/document record,"2 vol. in-18, pl.; Nombre total de vues : 322",Bibliothèque nationale de France / Gallica,"Collection : [Manuels Roret]; Avec mode texte; 2 vol. in-18, pl.; Nombre total de vues : 322",Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31244519f; Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31244519f,,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03: Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,high,true,Open/public-domain candidate; cite Gallica conditions and keep source return visible.,open_image_frame,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6332775h/f1/full/700,/0/native.jpg",false,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6332775h/manifest.json,false,,data/capture_batch_gallica_secondary_image_ready_1830_1970_raw/gallica_typographie_1.xml,2026-05-31,expected,ok,open_image_frame,"Collection : [Manuels Roret]; Avec mode texte; 2 vol. in-18, pl.; Nombre total de vues : 322","Collection : [Manuels Roret]; Avec mode texte; 2 vol. in-18, pl.; Nombre total de vues : 322","Manuel nouveau de typographie, imprimerie,... par A. Frey. Partie 1 is indexed from Gallica / BnF. Collection : [Manuels Roret]; Avec mode texte; 2 vol. in-18, pl.; Nombre total de vues : 322","Captured through Gallica SRU and IIIF as a protocol-family source expansion. This strengthens European print, poster, advertising, and visual-document coverage outside the existing museum API cluster.",Provisional folders derive from Gallica description/title/format/date fields; source remains authoritative for item identity and rights.,,"Gallica / BnF. Manuel nouveau de typographie, imprimerie,... par A. Frey. Partie 1. https://gallica.bnf.fr/ark:/12148/bpt6k6332775h. Accessed 2026-05-31."
GAX1970R004,GAX03,gallica_typographie,SRC023,Gallica / BnF APIs,https://gallica.bnf.fr/SRU?operation=searchRetrieve&version=1.2&maximumRecords=50&startRecord=1&query=dc.title+all+%22typographie%22+and+dc.date+%3E%3D+%221830%22+and+dc.date+%3C%3D+%221970%22,captured,cb328023517,https://gallica.bnf.fr/ark:/12148/cb328023517,"Journal spécial de la typographie, imprimerie, gravure, fonderie, papeterie et librairie",,1838-1839,1838,1839,France,Gallica visual/document record,Nombre total de vues : 124,Bibliothèque nationale de France / Gallica,"Variante(s) de titre : Journal spécial de la typographie; Variante(s) de titre : Journal spécial de l'imprimerie, de la librairie, de la papeterie et de la fonderie en caractères; Périodicité : Bi-mensuel; Avec mode texte; Nombre total de vues : 124","Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328023517; A pour reproduction : Journal spécial de la typographie, imprimerie, gravure, fonderie, papeterie et librairie (Reproduction numérique) = ISSN 2400-457X (https://gallica.bnf.fr/ark:/12148/cb328023517/date); [s.n.] (Paris)",,"Gallica exposes an IIIF source-hosted image, but the SRU rights value is not an explicit public-domain signal.",,"Gallica exposes an IIIF source-hosted image, but the SRU rights value is not an explicit public-domain signal.",IMG02,"Gallica exposes an IIIF source-hosted image, but the SRU rights value is not an explicit public-domain signal.","IMG02: Gallica exposes an IIIF source-hosted image, but the SRU rights value is not an explicit public-domain signal.",medium,true,Source-hosted viewer candidate.,source_viewer_frame,"https://gallica.bnf.fr/iiif/ark:/12148/cb328023517/f1/full/700,/0/native.jpg",false,https://gallica.bnf.fr/iiif/ark:/12148/cb328023517/manifest.json,false,,data/capture_batch_gallica_secondary_image_ready_1830_1970_raw/gallica_typographie_1.xml,2026-05-31,expected,ok,source_viewer_frame,"Variante(s) de titre : Journal spécial de la typographie; Variante(s) de titre : Journal spécial de l'imprimerie, de la librairie, de la papeterie et de la fonderie en caractères; Périodicité : Bi-mensuel; Avec mode texte; Nombre total de vues : 124","Variante(s) de titre : Journal spécial de la typographie; Variante(s) de titre : Journal spécial de l'imprimerie, de la librairie, de la papeterie et de la fonderie en caractères; Périodicité : Bi-mensuel; Avec mode texte; Nombre total de vues : 124","Journal spécial de la typographie, imprimerie, gravure, fonderie, papeterie et librairie is indexed from Gallica / BnF. Variante(s) de titre : Journal spécial de la typographie; Variante(s) de titre : Journal spécial de l'imprimerie, de la librairie, de la papeterie et de la fonderie en caractères; Périodicité : Bi-mensuel; Avec mode texte; Nombre total de vues : 124","Captured through Gallica SRU and IIIF as a protocol-family source expansion. This strengthens European print, poster, advertising, and visual-document coverage outside the existing museum API cluster.",Provisional folders derive from Gallica description/title/format/date fields; source remains authoritative for item identity and rights.,,"Gallica / BnF. Journal spécial de la typographie, imprimerie, gravure, fonderie, papeterie et librairie. https://gallica.bnf.fr/ark:/12148/cb328023517. Accessed 2026-05-31."
GAX1970R005,GAX04,gallica_imprimerie,SRC023,Gallica / BnF APIs,https://gallica.bnf.fr/SRU?operation=searchRetrieve&version=1.2&maximumRecords=50&startRecord=1&query=dc.title+all+%22imprimerie%22+and+dc.date+%3E%3D+%221830%22+and+dc.date+%3C%3D+%221970%22,captured,btv1b10202743j,https://gallica.bnf.fr/ark:/12148/btv1b10202743j,"Imprimerie lithographique, Autographique, E. Simon Fils, Strasbourg",,1840,1840,1840,France,Gallica visual/document record,"10,5 x 14,5 cm; image/jpeg; Nombre total de vues : 1",Bibliothèque nationale de France / Gallica,"Appartient à l’ensemble documentaire : BNUStr003; Appartient à l’ensemble documentaire : BNUStras1; Appartient à l’ensemble documentaire : BNUStr000; 10,5 x 14,5 cm; image/jpeg; Nombre total de vues : 1",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb41925438k; Simon E (Strasbourg),"Strasbourg; STRASBOURG, Imprimerie",Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03: Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,high,true,Open/public-domain candidate; cite Gallica conditions and keep source return visible.,open_image_frame,"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10202743j/f1/full/700,/0/native.jpg",false,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10202743j/manifest.json,false,,data/capture_batch_gallica_secondary_image_ready_1830_1970_raw/gallica_imprimerie_1.xml,2026-05-31,expected,ok,open_image_frame,"Appartient à l’ensemble documentaire : BNUStr003; Appartient à l’ensemble documentaire : BNUStras1; Appartient à l’ensemble documentaire : BNUStr000; 10,5 x 14,5 cm; image/jpeg; Nombre total de vues : 1","Appartient à l’ensemble documentaire : BNUStr003; Appartient à l’ensemble documentaire : BNUStras1; Appartient à l’ensemble documentaire : BNUStr000; 10,5 x 14,5 cm; image/jpeg; Nombre total de vues : 1","Imprimerie lithographique, Autographique, E. Simon Fils, Strasbourg is indexed from Gallica / BnF. Appartient à l’ensemble documentaire : BNUStr003; Appartient à l’ensemble documentaire : BNUStras1; Appartient à l’ensemble documentaire : BNUStr000; 10,5 x 14,5 cm; image/jpeg; Nombre total de vues : 1","Captured through Gallica SRU and IIIF as a protocol-family source expansion. This strengthens European print, poster, advertising, and visual-document coverage outside the existing museum API cluster.",Provisional folders derive from Gallica description/title/format/date fields; source remains authoritative for item identity and rights.,,"Gallica / BnF. Imprimerie lithographique, Autographique, E. Simon Fils, Strasbourg. https://gallica.bnf.fr/ark:/12148/btv1b10202743j. Accessed 2026-05-31."
GAX1970R006,GAX04,gallica_imprimerie,SRC023,Gallica / BnF APIs,https://gallica.bnf.fr/SRU?operation=searchRetrieve&version=1.2&maximumRecords=50&startRecord=1&query=dc.title+all+%22imprimerie%22+and+dc.date+%3E%3D+%221830%22+and+dc.date+%3C%3D+%221970%22,captured,bpt6k6537420j,https://gallica.bnf.fr/ark:/12148/bpt6k6537420j,Spécimen typographique de l'Imprimerie royale,Imprimerie royale (France ; 1815-1848). Auteur du texte,1842,1842,1842,France,Gallica visual/document record,1 vol. (non paginé [48] ff.) ; in-fol.; Nombre total de vues : 108,Bibliothèque nationale de France / Gallica,Avec mode texte; 1 vol. (non paginé [48] ff.) ; in-fol.; Nombre total de vues : 108,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb33908764f; Imprimerie royale (Paris),,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03: Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,high,true,Open/public-domain candidate; cite Gallica conditions and keep source return visible.,open_image_frame,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6537420j/f1/full/700,/0/native.jpg",false,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6537420j/manifest.json,false,,data/capture_batch_gallica_secondary_image_ready_1830_1970_raw/gallica_imprimerie_1.xml,2026-05-31,expected,ok,open_image_frame,Avec mode texte; 1 vol. (non paginé [48] ff.) ; in-fol.; Nombre total de vues : 108,Avec mode texte; 1 vol. (non paginé [48] ff.) ; in-fol.; Nombre total de vues : 108,Spécimen typographique de l'Imprimerie royale is indexed from Gallica / BnF. Avec mode texte; 1 vol. (non paginé [48] ff.) ; in-fol.; Nombre total de vues : 108,"Captured through Gallica SRU and IIIF as a protocol-family source expansion. This strengthens European print, poster, advertising, and visual-document coverage outside the existing museum API cluster.",Provisional folders derive from Gallica description/title/format/date fields; source remains authoritative for item identity and rights.,,Gallica / BnF. Spécimen typographique de l'Imprimerie royale. https://gallica.bnf.fr/ark:/12148/bpt6k6537420j. Accessed 2026-05-31.
GAX1970R007,GAX03,gallica_typographie,SRC023,Gallica / BnF APIs,https://gallica.bnf.fr/SRU?operation=searchRetrieve&version=1.2&maximumRecords=50&startRecord=1&query=dc.title+all+%22typographie%22+and+dc.date+%3E%3D+%221830%22+and+dc.date+%3C%3D+%221970%22,captured,bpt6k8411175,https://gallica.bnf.fr/ark:/12148/bpt6k8411175,D'une nouvelle typographie / par Pierre Leroux,"Leroux, Pierre (1797-1871). Auteur du texte",1843,1843,1843,France,Gallica visual/document record,32 p. ; in-8; Nombre total de vues : 32,Bibliothèque nationale de France / Gallica,Avec mode texte; 32 p. ; in-8; Nombre total de vues : 32,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30798451c; impr. Schneider et Langrand (Paris),,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03: Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,high,true,Open/public-domain candidate; cite Gallica conditions and keep source return visible.,open_image_frame,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k8411175/f1/full/700,/0/native.jpg",false,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k8411175/manifest.json,false,,data/capture_batch_gallica_secondary_image_ready_1830_1970_raw/gallica_typographie_1.xml,2026-05-31,expected,ok,open_image_frame,Avec mode texte; 32 p. ; in-8; Nombre total de vues : 32,Avec mode texte; 32 p. ; in-8; Nombre total de vues : 32,D'une nouvelle typographie / par Pierre Leroux is indexed from Gallica / BnF. Avec mode texte; 32 p. ; in-8; Nombre total de vues : 32,"Captured through Gallica SRU and IIIF as a protocol-family source expansion. This strengthens European print, poster, advertising, and visual-document coverage outside the existing museum API cluster.",Provisional folders derive from Gallica description/title/format/date fields; source remains authoritative for item identity and rights.,,Gallica / BnF. D'une nouvelle typographie / par Pierre Leroux. https://gallica.bnf.fr/ark:/12148/bpt6k8411175. Accessed 2026-05-31.
GAX1970R008,GAX03,gallica_typographie,SRC023,Gallica / BnF APIs,https://gallica.bnf.fr/SRU?operation=searchRetrieve&version=1.2&maximumRecords=50&startRecord=1&query=dc.title+all+%22typographie%22+and+dc.date+%3E%3D+%221830%22+and+dc.date+%3C%3D+%221970%22,captured,cb326966746,https://gallica.bnf.fr/ark:/12148/cb326966746,Annuaire de la typographie parisienne et départementale / par E. M. Prétod,,1844-1847,1844,1847,France,Gallica visual/document record,Nombre total de vues : 828,Bibliothèque nationale de France / Gallica,Variante(s) de titre : Annuaire de la typographie parisienne; Périodicité : Annuel; Etat de collection : 1844; Avec mode texte; Nombre total de vues : 828,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb326966746; A pour reproduction : Annuaire de la typographie parisienne et départementale (Reproduction numérique) = ISSN 2390-2515 (https://gallica.bnf.fr/ark:/12148/cb326966746/date); [s.n.] (Paris),,"Gallica exposes an IIIF source-hosted image, but the SRU rights value is not an explicit public-domain signal.",,"Gallica exposes an IIIF source-hosted image, but the SRU rights value is not an explicit public-domain signal.",IMG02,"Gallica exposes an IIIF source-hosted image, but the SRU rights value is not an explicit public-domain signal.","IMG02: Gallica exposes an IIIF source-hosted image, but the SRU rights value is not an explicit public-domain signal.",medium,true,Source-hosted viewer candidate.,source_viewer_frame,"https://gallica.bnf.fr/iiif/ark:/12148/cb326966746/f1/full/700,/0/native.jpg",false,https://gallica.bnf.fr/iiif/ark:/12148/cb326966746/manifest.json,false,,data/capture_batch_gallica_secondary_image_ready_1830_1970_raw/gallica_typographie_1.xml,2026-05-31,expected,ok,source_viewer_frame,Variante(s) de titre : Annuaire de la typographie parisienne; Périodicité : Annuel; Etat de collection : 1844; Avec mode texte; Nombre total de vues : 828,Variante(s) de titre : Annuaire de la typographie parisienne; Périodicité : Annuel; Etat de collection : 1844; Avec mode texte; Nombre total de vues : 828,Annuaire de la typographie parisienne et départementale / par E. M. Prétod is indexed from Gallica / BnF. Variante(s) de titre : Annuaire de la typographie parisienne; Périodicité : Annuel; Etat de collection : 1844; Avec mode texte; Nombre total de vues : 828,"Captured through Gallica SRU and IIIF as a protocol-family source expansion. This strengthens European print, poster, advertising, and visual-document coverage outside the existing museum API cluster.",Provisional folders derive from Gallica description/title/format/date fields; source remains authoritative for item identity and rights.,,Gallica / BnF. Annuaire de la typographie parisienne et départementale / par E. M. Prétod. https://gallica.bnf.fr/ark:/12148/cb326966746. Accessed 2026-05-31.
GAX1970R009,GAX04,gallica_imprimerie,SRC023,Gallica / BnF APIs,https://gallica.bnf.fr/SRU?operation=searchRetrieve&version=1.2&maximumRecords=50&startRecord=1&query=dc.title+all+%22imprimerie%22+and+dc.date+%3E%3D+%221830%22+and+dc.date+%3C%3D+%221970%22,captured,bpt6k1040497z,https://gallica.bnf.fr/ark:/12148/bpt6k1040497z,Spécimen typographique de l'Imprimerie royale,Imprimerie royale (France ; 1815-1848). Auteur du texte,1845,1845,1845,France,Gallica visual/document record,"202 f. : ill., fac-sim. ; in-fol; Nombre total de vues : 442",Bibliothèque nationale de France / Gallica,"[Spécimens typographiques. fondeurs. France. Imprimerie royale. 1845]; 202 f. : ill., fac-sim. ; in-fol; Nombre total de vues : 442",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb393163327; Imprimerie royale (Paris),,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03: Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,high,true,Open/public-domain candidate; cite Gallica conditions and keep source return visible.,open_image_frame,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1040497z/f1/full/700,/0/native.jpg",false,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1040497z/manifest.json,false,,data/capture_batch_gallica_secondary_image_ready_1830_1970_raw/gallica_imprimerie_1.xml,2026-05-31,expected,ok,open_image_frame,"[Spécimens typographiques. fondeurs. France. Imprimerie royale. 1845]; 202 f. : ill., fac-sim. ; in-fol; Nombre total de vues : 442","[Spécimens typographiques. fondeurs. France. Imprimerie royale. 1845]; 202 f. : ill., fac-sim. ; in-fol; Nombre total de vues : 442","Spécimen typographique de l'Imprimerie royale is indexed from Gallica / BnF. [Spécimens typographiques. fondeurs. France. Imprimerie royale. 1845]; 202 f. : ill., fac-sim. ; in-fol; Nombre total de vues : 442","Captured through Gallica SRU and IIIF as a protocol-family source expansion. This strengthens European print, poster, advertising, and visual-document coverage outside the existing museum API cluster.",Provisional folders derive from Gallica description/title/format/date fields; source remains authoritative for item identity and rights.,,Gallica / BnF. Spécimen typographique de l'Imprimerie royale. https://gallica.bnf.fr/ark:/12148/bpt6k1040497z. Accessed 2026-05-31.
GAX1970R010,GAX02,gallica_reclame,SRC023,Gallica / BnF APIs,https://gallica.bnf.fr/SRU?operation=searchRetrieve&version=1.2&maximumRecords=50&startRecord=1&query=dc.title+all+%22r%C3%A9clame%22+and+dc.date+%3E%3D+%221830%22+and+dc.date+%3C%3D+%221970%22,captured,btv1b530154196,https://gallica.bnf.fr/ark:/12148/btv1b530154196,"(25 Juin) République Française [...] Pouvoir exécutif Soldats, Le salut de la Patrie vous réclame ! [...]",,1848,1848,1848,France,Gallica visual/document record,"1 affiche ; 46,5 x 34,5 cm; Nombre total de vues : 1",Bibliothèque nationale de France / Gallica,"Référence bibliographique : De Vinck, 14578; Appartient à l’ensemble documentaire : Est19Vinck; 1 affiche ; 46,5 x 34,5 cm; Nombre total de vues : 1","Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb387931205; Appartient à : [Recueil. Collection de Vinck. Un siècle d'histoire de France par l'estampe, 1770-1870. Vol. 116 (pièces 14502-14608), République de 1848]; Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb41520730r; Imprimerie nationale. Juin 1848",Paris (France) -- 1848 (Journées de juin),Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03,Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,IMG03: Gallica SRU metadata reports public-domain rights; IIIF image is source-hosted by BnF.,high,true,Open/public-domain candidate; cite Gallica conditions and keep source return visible.,open_image_frame,"https://gallica.bnf.fr/iiif/ark:/12148/btv1b530154196/f1/full/700,/0/native.jpg",false,https://gallica.bnf.fr/iiif/ark:/12148/btv1b530154196/manifest.json,false,,data/capture_batch_gallica_secondary_image_ready_1830_1970_raw/gallica_reclame_1.xml,2026-05-31,expected,ok,open_image_frame,"Référence bibliographique : De Vinck, 14578; Appartient à l’ensemble documentaire : Est19Vinck; 1 affiche ; 46,5 x 34,5 cm; Nombre total de vues : 1","Référence bibliographique : De Vinck, 14578; Appartient à l’ensemble documentaire : Est19Vinck; 1 affiche ; 46,5 x 34,5 cm; Nombre total de vues : 1","(25 Juin) République Française [...] Pouvoir exécutif Soldats, Le salut de la Patrie vous réclame ! [...] is indexed from Gallica / BnF. Référence bibliographique : De Vinck, 14578; Appartient à l’ensemble documentaire : Est19Vinck; 1 affiche ; 46,5 x 34,5 cm; Nombre total de vues : 1","Captured through Gallica SRU and IIIF as a protocol-family source expansion. This strengthens European print, poster, advertising, and visual-document coverage outside the existing museum API cluster.",Provisional folders derive from Gallica description/title/format/date fields; source remains authoritative for item identity and rights.,,"Gallica / BnF. (25 Juin) République Française [...] Pouvoir exécutif Soldats, Le salut de la Patrie vous réclame ! [...]. https://gallica.bnf.fr/ark:/12148/btv1b530154196. Accessed 2026-05-31."
