capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date,image_expectation,parser_status,display_mode,ocr_or_excerpt,source_description_raw,editorial_summary,historical_context_note,classification_rationale,uncertainty_note,citation_basis
MX1970R001,MX01,wellcome_public_information_and_poster_records,GSE016,Wellcome Collection Catalogue API,https://api.wellcomecollection.org/catalogue/v2/works?query=poster+health&pageSize=50&page=1&include=items%2Cidentifiers%2Csubjects%2Cgenres%2Ccontributors%2Cproduction%2Cimages&items.locations.locationType=iiif-presentation&production.dates.from=1931-01-01&production.dates.to=1970-12-31,captured,rh6n7x3e,https://wellcomecollection.org/works/rh6n7x3e,M0013647: Poster warning of health dangers to a child,,July 1954,1954,1954,,Wellcome work,,Wellcome Collection,"Photograph of an illustrated poster warning of the many health dangers to a child depicting a blindfolded child surrounded by personified dangers, titled 'Blind Man's Buff' with captions above and below. This reproduction was made from Maternity and Child Welfare , Vol I, 1917.",1 photograph glass plate negative; 8.3 x 10.8 cm,Child Welfare,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02: Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,medium,true,Source-hosted viewer candidate.,source_viewer_frame,"https://iiif.wellcomecollection.org/thumbs/b33504738_0001.jp2/full/400,/0/default.jpg",false,https://iiif.wellcomecollection.org/presentation/v2/b33504738,false,,,2026-05-30,expected,ok,source_viewer_frame,,"Photograph of an illustrated poster warning of the many health dangers to a child depicting a blindfolded child surrounded by personified dangers, titled 'Blind Man's Buff' with captions above and below. This reproduction was made from Maternity and Child Welfare , Vol I, 1917.","M0013647: Poster warning of health dangers to a child is indexed from Wellcome Collection Catalogue API. Photograph of an illustrated poster warning of the many health dangers to a child depicting a blindfolded child surrounded by personified dangers, titled 'Blind Man's Buff' with captions above and below. This reproduction was made from Maternity and Child Welfare , Vol I, 1917. 1 photograph glass plate negative; 8.3 x 10.8 cm Child Welfare",Captured for the 1931-1970 expansion pass to increase source diversity and reading evidence beyond museum object metadata.,"Provisional Region/Theme/Medium/Movement placement is derived from source title, date, medium, subject, and provider context.",,Wellcome Collection Catalogue API. M0013647: Poster warning of health dangers to a child. https://wellcomecollection.org/works/rh6n7x3e. Accessed 2026-05-30.
MX1970R002,MX01,wellcome_public_information_and_poster_records,GSE016,Wellcome Collection Catalogue API,https://api.wellcomecollection.org/catalogue/v2/works?query=poster+health&pageSize=50&page=1&include=items%2Cidentifiers%2Csubjects%2Cgenres%2Ccontributors%2Cproduction%2Cimages&items.locations.locationType=iiif-presentation&production.dates.from=1931-01-01&production.dates.to=1970-12-31,captured,yd9zxk5y,https://wellcomecollection.org/works/yd9zxk5y,"Let the toddler's first steps -lead to the welfare centre : get expert attention and advice before and after baby comes, advice on feeding -milk or special food, trained nurses who like children, do what the doctor tells you : Norfolk / Ministry of  Health.",Great Britain. Ministry of Health,[1937?],1937,1937,,Ephemera; Posters; Broadsides,Ephemera; Posters; Broadsides,Wellcome Collection,"Poster which was part of the 1937 public health campaign: ""Towards a better Britain, use your health services"" (logo in upper right corner). It shows a blond child in a yellow dress about to take a step with her right foot.",1 broadside : colour illustrations ; 77 cm,Child Health Services; Maternal-Child Health Centers; Public Health; Infant Welfare; Maternal Welfare; Health Education; Norfolk,Wellcome location exposes open licence signal: pdm.,,Wellcome location exposes open licence signal: pdm.,IMG03,Wellcome location exposes open licence signal: pdm.,IMG03: Wellcome location exposes open licence signal: pdm.,high,true,Open image candidate; retain source item and licence snapshot.,open_image_frame,"https://iiif.wellcomecollection.org/thumbs/B21244741.JP2/full/400,/0/default.jpg",false,https://iiif.wellcomecollection.org/presentation/v2/b21244741,false,,,2026-05-30,expected,ok,open_image_frame,,"Poster which was part of the 1937 public health campaign: ""Towards a better Britain, use your health services"" (logo in upper right corner). It shows a blond child in a yellow dress about to take a step with her right foot.","Let the toddler's first steps -lead to the welfare centre : get expert attention and advice before and after baby comes, advice on feeding -milk or special food, trained nurses who like children, do what the doctor tells you : Norfolk / Ministry of Health. is indexed from Wellcome Collection Catalogue API. Poster which was part of the 1937 public health campaign: ""Towards a better Britain, use your health services"" (logo in upper right corner). It shows a blond child in a yellow dress about to take a step with her right foot. 1 broadside : colour…",Captured for the 1931-1970 expansion pass to increase source diversity and reading evidence beyond museum object metadata.,"Provisional Region/Theme/Medium/Movement placement is derived from source title, date, medium, subject, and provider context.",,"Wellcome Collection Catalogue API. Let the toddler's first steps -lead to the welfare centre : get expert attention and advice before and after baby comes, advice on feeding -milk or special food, trained nurses who like children, do what the doctor tells you : Norfolk / Ministry of  Health.. https://wellcomecollection.org/works/yd9zxk5y. Accessed 2026-05-30."
MX1970R003,MX01,wellcome_public_information_and_poster_records,GSE016,Wellcome Collection Catalogue API,https://api.wellcomecollection.org/catalogue/v2/works?query=poster+health&pageSize=50&page=1&include=items%2Cidentifiers%2Csubjects%2Cgenres%2Ccontributors%2Cproduction%2Cimages&items.locations.locationType=iiif-presentation&production.dates.from=1931-01-01&production.dates.to=1970-12-31,captured,ufk45v5m,https://wellcomecollection.org/works/ufk45v5m,Immunisation against diphtheria : national and local publicity for 1947 / Ministry of Health.,Great Britain. Ministry of Health,1947,1947,1947,,Pamphlets,Pamphlets,Wellcome Collection,Immunisation against diphtheria : national and local publicity for 1947 / Ministry of Health.,8 pages : illustrations (some colour) ; 29 cm + various pieces in pocket inside back cover.,Diphtheria; Immunization; Health Education; Advertising,Wellcome location exposes open licence signal: pdm.,,Wellcome location exposes open licence signal: pdm.,IMG03,Wellcome location exposes open licence signal: pdm.,IMG03: Wellcome location exposes open licence signal: pdm.,high,true,Open image candidate; retain source item and licence snapshot.,open_image_frame,"https://iiif.wellcomecollection.org/thumbs/b32174093_0005.jp2/full/400,/0/default.jpg",false,https://iiif.wellcomecollection.org/presentation/v2/b32174093,false,,,2026-05-30,expected,ok,open_image_frame,,Immunisation against diphtheria : national and local publicity for 1947 / Ministry of Health.,Immunisation against diphtheria : national and local publicity for 1947 / Ministry of Health. is indexed from Wellcome Collection Catalogue API. Immunisation against diphtheria : national and local publicity for 1947 / Ministry of Health. 8 pages : illustrations (some colour) ; 29 cm + various pieces in pocket inside back cover. Diphtheria; Immunization; Health Education; Advertising,Captured for the 1931-1970 expansion pass to increase source diversity and reading evidence beyond museum object metadata.,"Provisional Region/Theme/Medium/Movement placement is derived from source title, date, medium, subject, and provider context.",,Wellcome Collection Catalogue API. Immunisation against diphtheria : national and local publicity for 1947 / Ministry of Health.. https://wellcomecollection.org/works/ufk45v5m. Accessed 2026-05-30.
MX1970R004,MX01,wellcome_public_information_and_poster_records,GSE016,Wellcome Collection Catalogue API,https://api.wellcomecollection.org/catalogue/v2/works?query=poster+health&pageSize=50&page=1&include=items%2Cidentifiers%2Csubjects%2Cgenres%2Ccontributors%2Cproduction%2Cimages&items.locations.locationType=iiif-presentation&production.dates.from=1931-01-01&production.dates.to=1970-12-31,captured,w3cycghx,https://wellcomecollection.org/works/w3cycghx,Lepra / prokaza / izlechima / World Health Organization.,,1965,1965,1965,,Ephemera; Posters,Ephemera; Posters,Wellcome Collection,Lepra / prokaza / izlechima / World Health Organization.,1 sheet : colour illustrations ; 59 x 86 cm,Leprosy; Vaccination; Russia (Pre-1917),Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02: Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,medium,true,Source-hosted viewer candidate.,source_viewer_frame,"https://iiif.wellcomecollection.org/thumbs/B28643975.JP2/full/400,/0/default.jpg",false,https://iiif.wellcomecollection.org/presentation/v2/b28643975,false,,,2026-05-30,expected,ok,source_viewer_frame,,Lepra / prokaza / izlechima / World Health Organization.,Lepra / prokaza / izlechima / World Health Organization. is indexed from Wellcome Collection Catalogue API. Lepra / prokaza / izlechima / World Health Organization. 1 sheet : colour illustrations ; 59 x 86 cm Leprosy; Vaccination; Russia (Pre-1917),Captured for the 1931-1970 expansion pass to increase source diversity and reading evidence beyond museum object metadata.,"Provisional Region/Theme/Medium/Movement placement is derived from source title, date, medium, subject, and provider context.",,Wellcome Collection Catalogue API. Lepra / prokaza / izlechima / World Health Organization.. https://wellcomecollection.org/works/w3cycghx. Accessed 2026-05-30.
MX1970R005,MX01,wellcome_public_information_and_poster_records,GSE016,Wellcome Collection Catalogue API,https://api.wellcomecollection.org/catalogue/v2/works?query=poster+health&pageSize=50&page=1&include=items%2Cidentifiers%2Csubjects%2Cgenres%2Ccontributors%2Cproduction%2Cimages&items.locations.locationType=iiif-presentation&production.dates.from=1931-01-01&production.dates.to=1970-12-31,captured,ed87mnjp,https://wellcomecollection.org/works/ed87mnjp,"Notes, on `Houses vs Homes'",,(?post 1945),1945,1945,,Wellcome work,,Wellcome Collection,"Notes, on `Houses vs Homes'",1 file,,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02: Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,medium,true,Source-hosted viewer candidate.,source_viewer_frame,"https://iiif.wellcomecollection.org/thumbs/b19627361_0001.jp2/full/400,/0/default.jpg",false,https://iiif.wellcomecollection.org/presentation/v2/b19627361,false,,,2026-05-30,expected,ok,source_viewer_frame,,"Notes, on `Houses vs Homes'","Notes, on `Houses vs Homes' is indexed from Wellcome Collection Catalogue API. Notes, on `Houses vs Homes' 1 file",Captured for the 1931-1970 expansion pass to increase source diversity and reading evidence beyond museum object metadata.,"Provisional Region/Theme/Medium/Movement placement is derived from source title, date, medium, subject, and provider context.",,"Wellcome Collection Catalogue API. Notes, on `Houses vs Homes'. https://wellcomecollection.org/works/ed87mnjp. Accessed 2026-05-30."
MX1970R006,MX01,wellcome_public_information_and_poster_records,GSE016,Wellcome Collection Catalogue API,https://api.wellcomecollection.org/catalogue/v2/works?query=poster+health&pageSize=50&page=1&include=items%2Cidentifiers%2Csubjects%2Cgenres%2Ccontributors%2Cproduction%2Cimages&items.locations.locationType=iiif-presentation&production.dates.from=1931-01-01&production.dates.to=1970-12-31,captured,w378b7bj,https://wellcomecollection.org/works/w378b7bj,Copy extracts: `L' - Mrs Pearce (LHC) Correspondence between IHP and LHC [Lucy Crocker],,(post 1968),1968,1968,,Wellcome work,,Wellcome Collection,[+ some letters from `Mary']. c.1965-1974.,1 file,,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02: Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,medium,true,Source-hosted viewer candidate.,source_viewer_frame,"https://iiif.wellcomecollection.org/thumbs/b18666589_0001.jp2/full/400,/0/default.jpg",false,https://iiif.wellcomecollection.org/presentation/v2/b18666589,false,,,2026-05-30,expected,ok,source_viewer_frame,,[+ some letters from `Mary']. c.1965-1974.,Copy extracts: `L' - Mrs Pearce (LHC) Correspondence between IHP and LHC [Lucy Crocker] is indexed from Wellcome Collection Catalogue API. [+ some letters from `Mary']. c.1965-1974. 1 file,Captured for the 1931-1970 expansion pass to increase source diversity and reading evidence beyond museum object metadata.,"Provisional Region/Theme/Medium/Movement placement is derived from source title, date, medium, subject, and provider context.",,Wellcome Collection Catalogue API. Copy extracts: `L' - Mrs Pearce (LHC) Correspondence between IHP and LHC [Lucy Crocker]. https://wellcomecollection.org/works/w378b7bj. Accessed 2026-05-30.
MX1970R007,MX01,wellcome_public_information_and_poster_records,GSE016,Wellcome Collection Catalogue API,https://api.wellcomecollection.org/catalogue/v2/works?query=poster+health&pageSize=50&page=1&include=items%2Cidentifiers%2Csubjects%2Cgenres%2Ccontributors%2Cproduction%2Cimages&items.locations.locationType=iiif-presentation&production.dates.from=1931-01-01&production.dates.to=1970-12-31,captured,rzw9829p,https://wellcomecollection.org/works/rzw9829p,"An American farm boy drinking unsafe water from an old water pump. Colour lithograph after Robbins, 1943.","Robbins (Designer), active approximately 1943.; United States Public Health Service",1943,1943,1943,,Posters; Lithographs,Posters; Lithographs,Wellcome Collection,"An American farm boy drinking unsafe water from an old water pump. Colour lithograph after Robbins, 1943.","Ask your health department to check your water supply. Safe water on the farm. Robbins. Federal Security Agency U. S. Public Health Service. For sale by the Superintendent of Documents, U.S. Government Printing Office, Washington, D.C. Bears U.S. Government Printing Office reference number: 1943-O-526951 Bears reference number: CHP-1","Water-supply, Rural; Hand pumps; United States",Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02: Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,medium,true,Source-hosted viewer candidate.,source_viewer_frame,"https://iiif.wellcomecollection.org/thumbs/B16890838.JP2/full/400,/0/default.jpg",false,https://iiif.wellcomecollection.org/presentation/v2/b16890838,false,,,2026-05-30,expected,ok,source_viewer_frame,,"An American farm boy drinking unsafe water from an old water pump. Colour lithograph after Robbins, 1943.","An American farm boy drinking unsafe water from an old water pump. Colour lithograph after Robbins, 1943. is indexed from Wellcome Collection Catalogue API. An American farm boy drinking unsafe water from an old water pump. Colour lithograph after Robbins, 1943. Ask your health department to check your water supply. Safe water on the farm. Robbins. Federal Security Agency U. S. Public Health Service. For sale by the Superintendent of Documents, U.S. Government Printing Office, Washington, D.C. Bears U.S. Government Printing Office reference number:…",Captured for the 1931-1970 expansion pass to increase source diversity and reading evidence beyond museum object metadata.,"Provisional Region/Theme/Medium/Movement placement is derived from source title, date, medium, subject, and provider context.",,"Wellcome Collection Catalogue API. An American farm boy drinking unsafe water from an old water pump. Colour lithograph after Robbins, 1943.. https://wellcomecollection.org/works/rzw9829p. Accessed 2026-05-30."
MX1970R008,MX01,wellcome_public_information_and_poster_records,GSE016,Wellcome Collection Catalogue API,https://api.wellcomecollection.org/catalogue/v2/works?query=poster+health&pageSize=50&page=1&include=items%2Cidentifiers%2Csubjects%2Cgenres%2Ccontributors%2Cproduction%2Cimages&items.locations.locationType=iiif-presentation&production.dates.from=1931-01-01&production.dates.to=1970-12-31,captured,rejn8b4z,https://wellcomecollection.org/works/rejn8b4z,"Public Health (posts, remuneration, etc.)",,1949-1970,1949,1970,,Wellcome work,,Wellcome Collection,"Public Health (posts, remuneration, etc.)",1 file,,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02: Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,medium,true,Source-hosted viewer candidate.,source_viewer_frame,"https://iiif.wellcomecollection.org/thumbs/b18537212_0001.jp2/full/400,/0/default.jpg",false,https://iiif.wellcomecollection.org/presentation/v2/b18537212,false,,,2026-05-30,expected,ok,source_viewer_frame,,"Public Health (posts, remuneration, etc.)","Public Health (posts, remuneration, etc.) is indexed from Wellcome Collection Catalogue API. Public Health (posts, remuneration, etc.) 1 file",Captured for the 1931-1970 expansion pass to increase source diversity and reading evidence beyond museum object metadata.,"Provisional Region/Theme/Medium/Movement placement is derived from source title, date, medium, subject, and provider context.",,"Wellcome Collection Catalogue API. Public Health (posts, remuneration, etc.). https://wellcomecollection.org/works/rejn8b4z. Accessed 2026-05-30."
MX1970R009,MX01,wellcome_public_information_and_poster_records,GSE016,Wellcome Collection Catalogue API,https://api.wellcomecollection.org/catalogue/v2/works?query=poster+health&pageSize=50&page=1&include=items%2Cidentifiers%2Csubjects%2Cgenres%2Ccontributors%2Cproduction%2Cimages&items.locations.locationType=iiif-presentation&production.dates.from=1931-01-01&production.dates.to=1970-12-31,captured,kzbk7drr,https://wellcomecollection.org/works/kzbk7drr,"Syphilis: ten people, one of whom is diagnosed as having syphilis. Colour lithograph after D. Fellnagel, 1940.","Fellnagel, Dorothy Darling, 1913-2006.; United States Public Health Service",[1940],1940,1940,,Posters; Lithographs,Posters; Lithographs,Wellcome Collection,"A test-tube containing blood, representing a blood-test for syphilis, frames the head of one person in a group of ten. The group consists of four white men, four white women, one white baby and one black man",A blood test for everyone the only sure check. Syphilis strikes 1 in 10 before 50. Fellnagel,Syphilis; Blood - Analysis,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02: Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,medium,true,Source-hosted viewer candidate.,source_viewer_frame,"https://iiif.wellcomecollection.org/thumbs/B16601737.JP2/full/400,/0/default.jpg",false,https://iiif.wellcomecollection.org/presentation/v2/b16601737,false,,,2026-05-30,expected,ok,source_viewer_frame,,"A test-tube containing blood, representing a blood-test for syphilis, frames the head of one person in a group of ten. The group consists of four white men, four white women, one white baby and one black man","Syphilis: ten people, one of whom is diagnosed as having syphilis. Colour lithograph after D. Fellnagel, 1940. is indexed from Wellcome Collection Catalogue API. A test-tube containing blood, representing a blood-test for syphilis, frames the head of one person in a group of ten. The group consists of four white men, four white women, one white baby and one black man A blood test for everyone the only sure check. Syphilis strikes 1 in 10 before 50. Fellnagel Syphilis; Blood - Analysis",Captured for the 1931-1970 expansion pass to increase source diversity and reading evidence beyond museum object metadata.,"Provisional Region/Theme/Medium/Movement placement is derived from source title, date, medium, subject, and provider context.",,"Wellcome Collection Catalogue API. Syphilis: ten people, one of whom is diagnosed as having syphilis. Colour lithograph after D. Fellnagel, 1940.. https://wellcomecollection.org/works/kzbk7drr. Accessed 2026-05-30."
MX1970R010,MX01,wellcome_public_information_and_poster_records,GSE016,Wellcome Collection Catalogue API,https://api.wellcomecollection.org/catalogue/v2/works?query=poster+health&pageSize=50&page=1&include=items%2Cidentifiers%2Csubjects%2Cgenres%2Ccontributors%2Cproduction%2Cimages&items.locations.locationType=iiif-presentation&production.dates.from=1931-01-01&production.dates.to=1970-12-31,captured,pevckyg4,https://wellcomecollection.org/works/pevckyg4,"Healthcare and prevention of disease in Communist China. Colour lithographs, 195-.",,[1950?-1955?],1950,1955,,Posters; Lithographs,Posters; Lithographs,Wellcome Collection,Chinese communist posters promulgating health care and disease prevention,"10 prints : lithographs, printed in colours ; sheets approximately 77 x 53 cm","Medicine; Medicine, Chinese Traditional; Health; Communism and medicine; China - History - 1949-1976",Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02,Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,IMG02: Wellcome exposes a source-hosted IIIF/viewer location; local copy is not assumed.,medium,true,Source-hosted viewer candidate.,source_viewer_frame,"https://iiif.wellcomecollection.org/thumbs/B16602638_0001.JP2/full/400,/0/default.jpg",false,https://iiif.wellcomecollection.org/presentation/v2/b16602638,false,,,2026-05-30,expected,ok,source_viewer_frame,,Chinese communist posters promulgating health care and disease prevention,"Healthcare and prevention of disease in Communist China. Colour lithographs, 195-. is indexed from Wellcome Collection Catalogue API. Chinese communist posters promulgating health care and disease prevention 10 prints : lithographs, printed in colours ; sheets approximately 77 x 53 cm Medicine; Medicine, Chinese Traditional; Health; Communism and medicine; China - History - 1949-1976",Captured for the 1931-1970 expansion pass to increase source diversity and reading evidence beyond museum object metadata.,"Provisional Region/Theme/Medium/Movement placement is derived from source title, date, medium, subject, and provider context.",,"Wellcome Collection Catalogue API. Healthcare and prevention of disease in Communist China. Colour lithographs, 195-.. https://wellcomecollection.org/works/pevckyg4. Accessed 2026-05-30."
