capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date,image_expectation,parser_status,display_mode,ocr_or_excerpt,source_description_raw,editorial_summary,historical_context_note,classification_rationale,uncertainty_note,citation_basis
PUL1970R001,PUL01,princeton_posters,SRC130,Princeton University Library Digital Collections / Figgy,https://figgy.princeton.edu/catalog.json?q=poster&search_field=all_fields&page=1,captured,b14f6ff8-a17a-4af5-a144-1c4d90c4cc9d,https://figgy.princeton.edu/catalog/b14f6ff8-a17a-4af5-a144-1c4d90c4cc9d,Herr Cohen : [poster and banner advertising phrenology lecture],,1892,1892,1892,United States / Princeton,Scanned Resource,"; 1 Broadside, 1 banner ; 59 cm.; Book",Princeton University Library Digital Collections / Figgy,"Broadside: Temperance Hall, Horsedge street, Oldham. For a short time only, commencing Sunday, Oct. 16th, 1892: Herr Cohen, the celebrated phrenologist and medical electrician, will give a series of highly popular lecture entertainments entitled-sketches from life & character. Banner: Herr Cohen to-night at 8.",; ark:/88435/cr56n8087; https://iiif-cloud.princeton.edu/iiif/2/37%2F65%2F78%2F376578112f2f407daf5405025d548672%2Fintermediate_file,"Cohen, Gustavus; English","Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",IMG02,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.","IMG02: Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",medium,true,Keep Princeton source/manifest link visible; do not treat IIIF availability as ownership by this project.,source_viewer_frame,"https://iiif-cloud.princeton.edu/iiif/2/37%2F65%2F78%2F376578112f2f407daf5405025d548672%2Fintermediate_file/full/900,/0/default.jpg",false,https://figgy.princeton.edu/concern/scanned_resources/b14f6ff8-a17a-4af5-a144-1c4d90c4cc9d/manifest,false,,data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_b14f6ff8-a17a-4af5-a144-1c4d90c4cc9d.json,2026-05-31,expected,ok,source_viewer_frame,"Broadside: Temperance Hall, Horsedge street, Oldham. For a short time only, commencing Sunday, Oct. 16th, 1892: Herr Cohen, the celebrated phrenologist and medical electrician, will give a series of highly popular lecture entertainments entitled-sketches from life & character. Banner: Herr Cohen to-night at 8.","Broadside: Temperance Hall, Horsedge street, Oldham. For a short time only, commencing Sunday, Oct. 16th, 1892: Herr Cohen, the celebrated phrenologist and medical electrician, will give a series of highly popular lecture entertainments entitled-sketches from life & character. Banner: Herr Cohen to-night at 8.","Herr Cohen : [poster and banner advertising phrenology lecture] is indexed from Princeton Figgy. Broadside: Temperance Hall, Horsedge street, Oldham. For a short time only, commencing Sunday, Oct. 16th, 1892: Herr Cohen, the celebrated phrenologist and medical electrician, will give a series of highly popular lecture entertainments entitled-sketches from life & character. Banner: Herr Cohen to-night at 8.","Captured through Princeton Figgy/IIIF to add university-held posters, ephemera, scanned resources, and source-hosted images outside the large museum API cluster.","Provisional folders derive from Figgy manifest label, date, type, extent, abstract, subject and IIIF metadata.","IIIF availability is treated as source-hosted display evidence, not as a reuse claim, unless the manifest license is explicitly open.",Princeton University Library Digital Collections / Figgy. Herr Cohen : [poster and banner advertising phrenology lecture]. https://figgy.princeton.edu/catalog/b14f6ff8-a17a-4af5-a144-1c4d90c4cc9d. Accessed 2026-05-31.
PUL1970R002,PUL01,princeton_posters,SRC130,Princeton University Library Digital Collections / Figgy,https://figgy.princeton.edu/catalog.json?q=poster&search_field=all_fields&page=2,captured,0cf2f6c7-0c41-42a6-b630-ff9d2fe033b3,https://figgy.princeton.edu/catalog/0cf2f6c7-0c41-42a6-b630-ff9d2fe033b3,"Poster lore ... an amateur journal for art students and latter Day enthusiasts. [book 1]-2, pt. 1. (Jan.-Sept. 1896).",,1896,1896,1896,United States / Princeton,Scanned Resource,; 2 v. in 1. 17 cm.; Book,Princeton University Library Digital Collections / Figgy,"In portfolio, 18 x 14 cm.",; ark:/88435/w0892k18g; https://iiif-cloud.princeton.edu/iiif/2/1a%2F4b%2Fe9%2F1a4be995468b4048a1368b3211faaf06%2Fintermediate_file,Posters; English,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",IMG02,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.","IMG02: Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",medium,true,Keep Princeton source/manifest link visible; do not treat IIIF availability as ownership by this project.,source_viewer_frame,"https://iiif-cloud.princeton.edu/iiif/2/1a%2F4b%2Fe9%2F1a4be995468b4048a1368b3211faaf06%2Fintermediate_file/full/900,/0/default.jpg",false,https://figgy.princeton.edu/concern/scanned_resources/0cf2f6c7-0c41-42a6-b630-ff9d2fe033b3/manifest,false,,data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_0cf2f6c7-0c41-42a6-b630-ff9d2fe033b3.json,2026-05-31,expected,ok,source_viewer_frame,"In portfolio, 18 x 14 cm.","In portfolio, 18 x 14 cm.","Poster lore ... an amateur journal for art students and latter Day enthusiasts. [book 1]-2, pt. 1. (Jan.-Sept. 1896). is indexed from Princeton Figgy. In portfolio, 18 x 14 cm.","Captured through Princeton Figgy/IIIF to add university-held posters, ephemera, scanned resources, and source-hosted images outside the large museum API cluster.","Provisional folders derive from Figgy manifest label, date, type, extent, abstract, subject and IIIF metadata.","IIIF availability is treated as source-hosted display evidence, not as a reuse claim, unless the manifest license is explicitly open.","Princeton University Library Digital Collections / Figgy. Poster lore ... an amateur journal for art students and latter Day enthusiasts. [book 1]-2, pt. 1. (Jan.-Sept. 1896).. https://figgy.princeton.edu/catalog/0cf2f6c7-0c41-42a6-b630-ff9d2fe033b3. Accessed 2026-05-31."
PUL1970R003,PUL01,princeton_posters,SRC130,Princeton University Library Digital Collections / Figgy,https://figgy.princeton.edu/catalog.json?q=poster&search_field=all_fields&page=1,captured,ef0235b2-0cdd-4137-9d98-d5f48b429913,https://figgy.princeton.edu/catalog/ef0235b2-0cdd-4137-9d98-d5f48b429913,Ringling Bros and Barnum & Bailey. Key to Circus Interior poster.,,1900-1999,1900,1900,United States / Princeton,Scanned Resource,; 1 item ; sheet 21 3/4 x 28 in..; Visual material,Princeton University Library Digital Collections / Figgy,Unidentified Artist [illustrator],; ark:/88435/dc1257b6397; https://iiif-cloud.princeton.edu/iiif/2/f7%2Fe2%2F59%2Ff7e2595a39ff4ce694b1de125811dd1f%2Fintermediate_file,Circus posters—United States—20th century—Specimens; No linguistic content; Not applicable,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",IMG02,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.","IMG02: Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",medium,true,Keep Princeton source/manifest link visible; do not treat IIIF availability as ownership by this project.,source_viewer_frame,"https://iiif-cloud.princeton.edu/iiif/2/f7%2Fe2%2F59%2Ff7e2595a39ff4ce694b1de125811dd1f%2Fintermediate_file/full/900,/0/default.jpg",false,https://figgy.princeton.edu/concern/scanned_resources/ef0235b2-0cdd-4137-9d98-d5f48b429913/manifest,false,,data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_ef0235b2-0cdd-4137-9d98-d5f48b429913.json,2026-05-31,expected,ok,source_viewer_frame,Unidentified Artist [illustrator],Unidentified Artist [illustrator],Ringling Bros and Barnum & Bailey. Key to Circus Interior poster. is indexed from Princeton Figgy. Unidentified Artist [illustrator],"Captured through Princeton Figgy/IIIF to add university-held posters, ephemera, scanned resources, and source-hosted images outside the large museum API cluster.","Provisional folders derive from Figgy manifest label, date, type, extent, abstract, subject and IIIF metadata.","IIIF availability is treated as source-hosted display evidence, not as a reuse claim, unless the manifest license is explicitly open.",Princeton University Library Digital Collections / Figgy. Ringling Bros and Barnum & Bailey. Key to Circus Interior poster.. https://figgy.princeton.edu/catalog/ef0235b2-0cdd-4137-9d98-d5f48b429913. Accessed 2026-05-31.
PUL1970R004,PUL01,princeton_posters,SRC130,Princeton University Library Digital Collections / Figgy,https://figgy.princeton.edu/catalog.json?q=poster&search_field=all_fields&page=1,captured,8fe1a4b2-9ed9-415f-9778-2ae749f716ed,https://figgy.princeton.edu/catalog/8fe1a4b2-9ed9-415f-9778-2ae749f716ed,Somers Historical Society [Circus collection exhibition poster].,,1900-1999,1900,1900,United States / Princeton,Scanned Resource,; 1 item ; sheet 21 1/2 x 17 in..; Visual material,Princeton University Library Digital Collections / Figgy,Unidentified Artist [illustrator],; ark:/88435/dczw12zk43b; https://iiif-cloud.princeton.edu/iiif/2/0a%2F33%2Fe0%2F0a33e0cb79ae44358ed6d9fd94cd09be%2Fintermediate_file,Circus posters—United States—20th century—Specimens; No linguistic content; Not applicable,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",IMG02,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.","IMG02: Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",medium,true,Keep Princeton source/manifest link visible; do not treat IIIF availability as ownership by this project.,source_viewer_frame,"https://iiif-cloud.princeton.edu/iiif/2/0a%2F33%2Fe0%2F0a33e0cb79ae44358ed6d9fd94cd09be%2Fintermediate_file/full/900,/0/default.jpg",false,https://figgy.princeton.edu/concern/scanned_resources/8fe1a4b2-9ed9-415f-9778-2ae749f716ed/manifest,false,,data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_8fe1a4b2-9ed9-415f-9778-2ae749f716ed.json,2026-05-31,expected,ok,source_viewer_frame,Unidentified Artist [illustrator],Unidentified Artist [illustrator],Somers Historical Society [Circus collection exhibition poster]. is indexed from Princeton Figgy. Unidentified Artist [illustrator],"Captured through Princeton Figgy/IIIF to add university-held posters, ephemera, scanned resources, and source-hosted images outside the large museum API cluster.","Provisional folders derive from Figgy manifest label, date, type, extent, abstract, subject and IIIF metadata.","IIIF availability is treated as source-hosted display evidence, not as a reuse claim, unless the manifest license is explicitly open.",Princeton University Library Digital Collections / Figgy. Somers Historical Society [Circus collection exhibition poster].. https://figgy.princeton.edu/catalog/8fe1a4b2-9ed9-415f-9778-2ae749f716ed. Accessed 2026-05-31.
PUL1970R005,PUL04,princeton_graphic_ephemera,SRC130,Princeton University Library Digital Collections / Figgy,https://figgy.princeton.edu/catalog.json?q=graphic+design+OR+typography+OR+broadside&search_field=all_fields&page=1,captured,14ffd9b0-a94c-4902-9c41-fb78e6745543,https://figgy.princeton.edu/catalog/14ffd9b0-a94c-4902-9c41-fb78e6745543,"To the family of our late president ... the Workers of the American Optical Company, Southbridge, Massachusetts, October fourth nineteen twelve / Harvey Hopkins Dunn inv. & delin.","Dunn, Harvey Hopkins, 1879-",1915,1915,1915,United States / Princeton,Scanned Resource,; 1 sheet : illustrations ; 59 x 44 cm; Book,Princeton University Library Digital Collections / Figgy,,; ark:/88435/dcnc5811946; https://iiif-cloud.princeton.edu/iiif/2/cd%2F45%2F5d%2Fcd455d3b17584088abe20cde53ad707a%2Fintermediate_file,Graphic design (Typography)—Specimens; English,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",IMG02,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.","IMG02: Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",medium,true,Keep Princeton source/manifest link visible; do not treat IIIF availability as ownership by this project.,source_viewer_frame,"https://iiif-cloud.princeton.edu/iiif/2/cd%2F45%2F5d%2Fcd455d3b17584088abe20cde53ad707a%2Fintermediate_file/full/900,/0/default.jpg",false,https://figgy.princeton.edu/concern/scanned_resources/14ffd9b0-a94c-4902-9c41-fb78e6745543/manifest,false,,data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_graphic_ephemera_manifest_14ffd9b0-a94c-4902-9c41-fb78e6745543.json,2026-05-31,expected,ok,source_viewer_frame,Graphic design (Typography)—Specimens; English,,"To the family of our late president ... the Workers of the American Optical Company, Southbridge, Massachusetts, October fourth nineteen twelve / Harvey Hopkins Dunn inv. & delin. is indexed from Princeton Figgy. ; 1 sheet : illustrations ; 59 x 44 cm; Book","Captured through Princeton Figgy/IIIF to add university-held posters, ephemera, scanned resources, and source-hosted images outside the large museum API cluster.","Provisional folders derive from Figgy manifest label, date, type, extent, abstract, subject and IIIF metadata.","IIIF availability is treated as source-hosted display evidence, not as a reuse claim, unless the manifest license is explicitly open.","Princeton University Library Digital Collections / Figgy. To the family of our late president ... the Workers of the American Optical Company, Southbridge, Massachusetts, October fourth nineteen twelve / Harvey Hopkins Dunn inv. & delin.. https://figgy.princeton.edu/catalog/14ffd9b0-a94c-4902-9c41-fb78e6745543. Accessed 2026-05-31."
PUL1970R006,PUL01,princeton_posters,SRC130,Princeton University Library Digital Collections / Figgy,https://figgy.princeton.edu/catalog.json?q=poster&search_field=all_fields&page=2,captured,74b9e8b5-7bc4-4065-a6d1-7fb9430d9c37,https://figgy.princeton.edu/catalog/74b9e8b5-7bc4-4065-a6d1-7fb9430d9c37,3e Emprunt de la Defense Nationale : Souscrivez pour la France qui combat! Pour celle qui chaque jour grandit.,"Leroux, Jules Marie Auguste, 1871-1954",1917,1917,1917,United States / Princeton,Posters,Posters; 1 poster : color lithograph ; sheet approximately 113.4 x 79.7 cm; Visual material,Princeton University Library Digital Collections / Figgy,"Signed in plate, lower left: ""Auguste Leroux.""",; ark:/88435/dc6w924s53b; https://iiif-cloud.princeton.edu/iiif/2/2c%2F60%2Ff4%2F2c60f46818aa47209db5d2d8c6f1a84f%2Fintermediate_file,France Armée—History—20th century—Posters; French,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",IMG02,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.","IMG02: Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",medium,true,Keep Princeton source/manifest link visible; do not treat IIIF availability as ownership by this project.,source_viewer_frame,"https://iiif-cloud.princeton.edu/iiif/2/2c%2F60%2Ff4%2F2c60f46818aa47209db5d2d8c6f1a84f%2Fintermediate_file/full/900,/0/default.jpg",false,https://figgy.princeton.edu/concern/scanned_resources/74b9e8b5-7bc4-4065-a6d1-7fb9430d9c37/manifest,false,,data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_74b9e8b5-7bc4-4065-a6d1-7fb9430d9c37.json,2026-05-31,expected,ok,source_viewer_frame,"Signed in plate, lower left: ""Auguste Leroux.""","Signed in plate, lower left: ""Auguste Leroux.""","3e Emprunt de la Defense Nationale : Souscrivez pour la France qui combat! Pour celle qui chaque jour grandit. is indexed from Princeton Figgy. Signed in plate, lower left: ""Auguste Leroux.""","Captured through Princeton Figgy/IIIF to add university-held posters, ephemera, scanned resources, and source-hosted images outside the large museum API cluster.","Provisional folders derive from Figgy manifest label, date, type, extent, abstract, subject and IIIF metadata.","IIIF availability is treated as source-hosted display evidence, not as a reuse claim, unless the manifest license is explicitly open.",Princeton University Library Digital Collections / Figgy. 3e Emprunt de la Defense Nationale : Souscrivez pour la France qui combat! Pour celle qui chaque jour grandit.. https://figgy.princeton.edu/catalog/74b9e8b5-7bc4-4065-a6d1-7fb9430d9c37. Accessed 2026-05-31.
PUL1970R007,PUL02,princeton_war_posters,SRC130,Princeton University Library Digital Collections / Figgy,https://figgy.princeton.edu/catalog.json?q=%22war+poster%22&search_field=all_fields&page=1,captured,54268da6-2573-4ff0-8f22-a457d1795a7f,https://figgy.princeton.edu/catalog/54268da6-2573-4ff0-8f22-a457d1795a7f,7. Kriegsanleihe; Wilson.,"Baldauf, Fritz",1917,1917,1917,United States / Princeton,Scanned Resource,; 1 item ; sheet 48.7 x 34.8 cm.; Visual material,Princeton University Library Digital Collections / Figgy,Medium: Color prints,; ark:/88435/dc73666j452; https://iiif-cloud.princeton.edu/iiif/2/fa%2Ffe%2Fa7%2Ffafea78839bd4b3da7c1406fdb604320%2Fintermediate_file,Ephemera—20th century; No linguistic content; Not applicable,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",IMG02,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.","IMG02: Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",medium,true,Keep Princeton source/manifest link visible; do not treat IIIF availability as ownership by this project.,source_viewer_frame,"https://iiif-cloud.princeton.edu/iiif/2/fa%2Ffe%2Fa7%2Ffafea78839bd4b3da7c1406fdb604320%2Fintermediate_file/full/900,/0/default.jpg",false,https://figgy.princeton.edu/concern/scanned_resources/54268da6-2573-4ff0-8f22-a457d1795a7f/manifest,false,,data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_war_posters_manifest_54268da6-2573-4ff0-8f22-a457d1795a7f.json,2026-05-31,expected,ok,source_viewer_frame,Medium: Color prints,Medium: Color prints,7. Kriegsanleihe; Wilson. is indexed from Princeton Figgy. Medium: Color prints,"Captured through Princeton Figgy/IIIF to add university-held posters, ephemera, scanned resources, and source-hosted images outside the large museum API cluster.","Provisional folders derive from Figgy manifest label, date, type, extent, abstract, subject and IIIF metadata.","IIIF availability is treated as source-hosted display evidence, not as a reuse claim, unless the manifest license is explicitly open.",Princeton University Library Digital Collections / Figgy. 7. Kriegsanleihe; Wilson.. https://figgy.princeton.edu/catalog/54268da6-2573-4ff0-8f22-a457d1795a7f. Accessed 2026-05-31.
PUL1970R008,PUL01,princeton_posters,SRC130,Princeton University Library Digital Collections / Figgy,https://figgy.princeton.edu/catalog.json?q=poster&search_field=all_fields&page=4,captured,6f518d6f-bce1-4bcd-b9fe-55a416a2e39c,https://figgy.princeton.edu/catalog/6f518d6f-bce1-4bcd-b9fe-55a416a2e39c,"Debout dans la tranchée que l'aurore éclaire, le soldat rêve à la victoire et à son foyer : Pour qu'il puisse assurer l'une et retrouver l'autre, souscrivez au 3e. emprunt de la Défense Nationale. / Lieutt. Jean Droit.","Droit, Jean",1917,1917,1917,United States / Princeton,Posters,Posters; 1 poster : color lithograph ; sheet approximately 120.5 x 79 cm; Visual material,Princeton University Library Digital Collections / Figgy,National Defense Loan poster with illustration of French soldier standing in a trench.,; ark:/88435/dcgf06gh388; https://iiif-cloud.princeton.edu/iiif/2/e0%2F40%2F92%2Fe04092665f814c26a131cd1f9b91ec75%2Fintermediate_file,"France—History, Military—20th century—Pictorial works; French","Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",IMG02,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.","IMG02: Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",medium,true,Keep Princeton source/manifest link visible; do not treat IIIF availability as ownership by this project.,source_viewer_frame,"https://iiif-cloud.princeton.edu/iiif/2/e0%2F40%2F92%2Fe04092665f814c26a131cd1f9b91ec75%2Fintermediate_file/full/900,/0/default.jpg",false,https://figgy.princeton.edu/concern/scanned_resources/6f518d6f-bce1-4bcd-b9fe-55a416a2e39c/manifest,false,,data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_6f518d6f-bce1-4bcd-b9fe-55a416a2e39c.json,2026-05-31,expected,ok,source_viewer_frame,National Defense Loan poster with illustration of French soldier standing in a trench.,National Defense Loan poster with illustration of French soldier standing in a trench.,"Debout dans la tranchée que l'aurore éclaire, le soldat rêve à la victoire et à son foyer : Pour qu'il puisse assurer l'une et retrouver l'autre, souscrivez au 3e. emprunt de la Défense Nationale. / Lieutt. Jean Droit. is indexed from Princeton Figgy. National Defense Loan poster with illustration of French soldier standing in a trench.","Captured through Princeton Figgy/IIIF to add university-held posters, ephemera, scanned resources, and source-hosted images outside the large museum API cluster.","Provisional folders derive from Figgy manifest label, date, type, extent, abstract, subject and IIIF metadata.","IIIF availability is treated as source-hosted display evidence, not as a reuse claim, unless the manifest license is explicitly open.","Princeton University Library Digital Collections / Figgy. Debout dans la tranchée que l'aurore éclaire, le soldat rêve à la victoire et à son foyer : Pour qu'il puisse assurer l'une et retrouver l'autre, souscrivez au 3e. emprunt de la Défense Nationale. / Lieutt. Jean Droit.. https://figgy.princeton.edu/catalog/6f518d6f-bce1-4bcd-b9fe-55a416a2e39c. Accessed 2026-05-31."
PUL1970R009,PUL01,princeton_posters,SRC130,Princeton University Library Digital Collections / Figgy,https://figgy.princeton.edu/catalog.json?q=poster&search_field=all_fields&page=4,captured,0d2e9abf-f868-413d-8438-9bafe080fe1e,https://figgy.princeton.edu/catalog/0d2e9abf-f868-413d-8438-9bafe080fe1e,"République française, 3e emprunt de la Défense Nationale / R. Lelong ; Draeger imp.","Lelong, R. (René)",1917,1917,1917,United States / Princeton,Posters; Advertisements,Posters; Advertisements; 1 poster : color lithograph ; sheet approximately 79.8 x 120 cm; Visual material,Princeton University Library Digital Collections / Figgy,"Signed in plate, lower left: ""R. Lelong.""",; ark:/88435/dcpz50h982k; https://iiif-cloud.princeton.edu/iiif/2/3b%2Fcf%2Fd5%2F3bcfd5ccc87d494a926f65683057c3c6%2Fintermediate_file,"World War, 1914-1918—Economic aspects—France—Posters; French","Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",IMG02,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.","IMG02: Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",medium,true,Keep Princeton source/manifest link visible; do not treat IIIF availability as ownership by this project.,source_viewer_frame,"https://iiif-cloud.princeton.edu/iiif/2/3b%2Fcf%2Fd5%2F3bcfd5ccc87d494a926f65683057c3c6%2Fintermediate_file/full/900,/0/default.jpg",false,https://figgy.princeton.edu/concern/scanned_resources/0d2e9abf-f868-413d-8438-9bafe080fe1e/manifest,false,,data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_0d2e9abf-f868-413d-8438-9bafe080fe1e.json,2026-05-31,expected,ok,source_viewer_frame,"Signed in plate, lower left: ""R. Lelong.""","Signed in plate, lower left: ""R. Lelong.""","République française, 3e emprunt de la Défense Nationale / R. Lelong ; Draeger imp. is indexed from Princeton Figgy. Signed in plate, lower left: ""R. Lelong.""","Captured through Princeton Figgy/IIIF to add university-held posters, ephemera, scanned resources, and source-hosted images outside the large museum API cluster.","Provisional folders derive from Figgy manifest label, date, type, extent, abstract, subject and IIIF metadata.","IIIF availability is treated as source-hosted display evidence, not as a reuse claim, unless the manifest license is explicitly open.","Princeton University Library Digital Collections / Figgy. République française, 3e emprunt de la Défense Nationale / R. Lelong ; Draeger imp.. https://figgy.princeton.edu/catalog/0d2e9abf-f868-413d-8438-9bafe080fe1e. Accessed 2026-05-31."
PUL1970R010,PUL01,princeton_posters,SRC130,Princeton University Library Digital Collections / Figgy,https://figgy.princeton.edu/catalog.json?q=poster&search_field=all_fields&page=4,captured,688dc0bd-efb5-42f9-81bb-12a17408a7bd,https://figgy.princeton.edu/catalog/688dc0bd-efb5-42f9-81bb-12a17408a7bd,L'Emprunt de la Libération / Abel Faivre.,"Faivre, Abel, 1867-1945",1918,1918,1918,United States / Princeton,Posters,Posters; 1 poster : color lithograph ; sheet approximately 114 x 80 cm; Visual material,Princeton University Library Digital Collections / Figgy,"Signed in plate, lower right: ""Abel Faivre.""",; ark:/88435/dc44558v007; https://iiif-cloud.princeton.edu/iiif/2/15%2F7e%2Ff7%2F157ef79b6510434d8cc38e7ac1a9bd5c%2Fintermediate_file,William II German Emperor 1859-1941; French,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",IMG02,"Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.","IMG02: Princeton Figgy manifest exposes a source-hosted IIIF image, but the rights statement is not an explicit reuse grant.",medium,true,Keep Princeton source/manifest link visible; do not treat IIIF availability as ownership by this project.,source_viewer_frame,"https://iiif-cloud.princeton.edu/iiif/2/15%2F7e%2Ff7%2F157ef79b6510434d8cc38e7ac1a9bd5c%2Fintermediate_file/full/900,/0/default.jpg",false,https://figgy.princeton.edu/concern/scanned_resources/688dc0bd-efb5-42f9-81bb-12a17408a7bd/manifest,false,,data/capture_batch_princeton_figgy_image_ready_1830_1970_raw/princeton_posters_manifest_688dc0bd-efb5-42f9-81bb-12a17408a7bd.json,2026-05-31,expected,ok,source_viewer_frame,"Signed in plate, lower right: ""Abel Faivre.""","Signed in plate, lower right: ""Abel Faivre.""","L'Emprunt de la Libération / Abel Faivre. is indexed from Princeton Figgy. Signed in plate, lower right: ""Abel Faivre.""","Captured through Princeton Figgy/IIIF to add university-held posters, ephemera, scanned resources, and source-hosted images outside the large museum API cluster.","Provisional folders derive from Figgy manifest label, date, type, extent, abstract, subject and IIIF metadata.","IIIF availability is treated as source-hosted display evidence, not as a reuse claim, unless the manifest license is explicitly open.",Princeton University Library Digital Collections / Figgy. L'Emprunt de la Libération / Abel Faivre.. https://figgy.princeton.edu/catalog/688dc0bd-efb5-42f9-81bb-12a17408a7bd. Accessed 2026-05-31.
